世界,因素,统计量,范围,分组,统计单位,权重,有效数量,适用候选数量,总帧或阶段组数,有有效观测的帧或组数,有覆盖世界数,数值单位,缺失或不可靠比例,无有效值帧或组比例,最小值,最大值,均值,P5,P25,P50,P75,P95,分位数区间最大宽度,缺失说明,来源,P5下界,P5上界,P25下界,P25上界,P50下界,P50上界,P75下界,P75上界,P95下界,P95上界
全部,F02,联合异常体素内成员比例,完整五帧窗口,异常,联合异常占据体素,统计单位等权,34562,34562,1780,817,4,比例或比值,0.0,0.5410112359550562,0.08333333333333333,1.0,0.9970404838685029,1.0,1.0,1.0,1.0,1.0,0.0,无缺失,summary.json:全部:F02|member_fraction|complete_windows|anomaly:observation_equal,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
全部,F02,联合异常体素内成员比例,完整五帧窗口,异常,联合异常占据体素,有适用观测的帧等权,34562,34562,1780,817,4,比例或比值,0.0,0.5410112359550562,0.08333333333333333,1.0,0.998857613559514,1.0,1.0,1.0,1.0,1.0,0.0,无缺失,summary.json:全部:F02|member_fraction|complete_windows|anomaly:frame_equal,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
全部,F02,联合异常体素内成员比例,完整五帧窗口,异常,联合异常占据体素,世界等权（同一背景）,34562,34562,1780,817,4,比例或比值,0.0,0.5410112359550562,0.08333333333333333,1.0,0.9980893258044735,1.0,1.0,1.0,1.0,1.0,0.0,无缺失,summary.json:全部:F02|member_fraction|complete_windows|anomaly:sequence_equal,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
全部,F02,联合异常体素内成员比例,完整五帧窗口,忽略,联合异常占据体素,统计单位等权,34562,34562,1780,817,4,比例或比值,0.0,0.5410112359550562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,无缺失,summary.json:全部:F02|member_fraction|complete_windows|ignore:observation_equal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
全部,F02,联合异常体素内成员比例,完整五帧窗口,忽略,联合异常占据体素,有适用观测的帧等权,34562,34562,1780,817,4,比例或比值,0.0,0.5410112359550562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,无缺失,summary.json:全部:F02|member_fraction|complete_windows|ignore:frame_equal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
全部,F02,联合异常体素内成员比例,完整五帧窗口,忽略,联合异常占据体素,世界等权（同一背景）,34562,34562,1780,817,4,比例或比值,0.0,0.5410112359550562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,无缺失,summary.json:全部:F02|member_fraction|complete_windows|ignore:sequence_equal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
全部,F02,联合异常体素内成员比例,完整五帧窗口,正常,联合异常占据体素,统计单位等权,34562,34562,1780,817,4,比例或比值,0.0,0.5410112359550562,0.0,0.9166666666666666,0.002959516131496919,0.0,0.0,0.0,0.0,0.0,0.0,无缺失,summary.json:全部:F02|member_fraction|complete_windows|normal:observation_equal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
全部,F02,联合异常体素内成员比例,完整五帧窗口,正常,联合异常占据体素,有适用观测的帧等权,34562,34562,1780,817,4,比例或比值,0.0,0.5410112359550562,0.0,0.9166666666666666,0.0011423864404862029,0.0,0.0,0.0,0.0,0.0,0.0,无缺失,summary.json:全部:F02|member_fraction|complete_windows|normal:frame_equal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
全部,F02,联合异常体素内成员比例,完整五帧窗口,正常,联合异常占据体素,世界等权（同一背景）,34562,34562,1780,817,4,比例或比值,0.0,0.5410112359550562,0.0,0.9166666666666666,0.0019106741955263202,0.0,0.0,0.0,0.0,0.0,0.0,无缺失,summary.json:全部:F02|member_fraction|complete_windows|normal:sequence_equal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
全部,F05,联合均值相对当前成员均值的位移,完整五帧窗口,全部当前占据体素,当前占据体素,统计单位等权,182247423,182247423,1780,1780,4,米,0.0,0.0,0.0,0.054270513355731964,0.007269603199025422,5e-05,5e-05,0.004150000000000001,0.01345,0.023350000000000003,0.0001,无缺失,summary.json:全部:F05|mean_displacement|complete_windows|all_current:observation_equal,0.0,0.0001,0.0,0.0001,0.0041,0.004200000000000001,0.0134,0.0135,0.0233,0.0234
全部,F05,联合均值相对当前成员均值的位移,完整五帧窗口,全部当前占据体素,当前占据体素,有适用观测的帧等权,182247423,182247423,1780,1780,4,米,0.0,0.0,0.0,0.054270513355731964,0.007259970147365724,5e-05,5e-05,0.00425,0.01345,0.023350000000000003,0.0001,无缺失,summary.json:全部:F05|mean_displacement|complete_windows|all_current:frame_equal,0.0,0.0001,0.0,0.0001,0.004200000000000001,0.0043,0.0134,0.0135,0.0233,0.0234
全部,F05,联合均值相对当前成员均值的位移,完整五帧窗口,全部当前占据体素,当前占据体素,世界等权（同一背景）,182247423,182247423,1780,1780,4,米,0.0,0.0,0.0,0.054270513355731964,0.007269603200032027,5e-05,5e-05,0.004150000000000001,0.01345,0.023350000000000003,0.0001,无缺失,summary.json:全部:F05|mean_displacement|complete_windows|all_current:sequence_equal,0.0,0.0001,0.0,0.0001,0.0041,0.004200000000000001,0.0134,0.0135,0.0233,0.0234
全部,F05,联合均值相对当前成员均值的位移,完整五帧窗口,当前异常占据体素,当前占据体素,统计单位等权,14399,14399,1780,652,4,米,0.0,0.6337078651685393,0.0,0.048687245696783066,0.008123886967937323,5e-05,5e-05,0.00625,0.01345,0.02375,0.0001,无缺失,summary.json:全部:F05|mean_displacement|complete_windows|current_anomaly:observation_equal,0.0,0.0001,0.0,0.0001,0.006200000000000001,0.0063,0.0134,0.0135,0.023700000000000002,0.0238
全部,F05,联合均值相对当前成员均值的位移,完整五帧窗口,当前异常占据体素,当前占据体素,有适用观测的帧等权,14399,14399,1780,652,4,米,0.0,0.6337078651685393,0.0,0.048687245696783066,0.00422765578252279,5e-05,5e-05,5e-05,0.006750000000000001,0.019950000000000002,0.0001,无缺失,summary.json:全部:F05|mean_displacement|complete_windows|current_anomaly:frame_equal,0.0,0.0001,0.0,0.0001,0.0,0.0001,0.0067,0.0068000000000000005,0.0199,0.02
全部,F05,联合均值相对当前成员均值的位移,完整五帧窗口,当前异常占据体素,当前占据体素,世界等权（同一背景）,14399,14399,1780,652,4,米,0.0,0.6337078651685393,0.0,0.048687245696783066,0.0052811291516199795,5e-05,5e-05,5e-05,0.00935,0.02075,0.0001,无缺失,summary.json:全部:F05|mean_displacement|complete_windows|current_anomaly:sequence_equal,0.0,0.0001,0.0,0.0001,0.0,0.0001,0.009300000000000001,0.0094,0.0207,0.020800000000000003
全部,F05,联合强度均值减当前成员均值,完整五帧窗口,全部当前占据体素,当前占据体素,统计单位等权,182247423,182247423,1780,1780,4,原始强度单位,0.0,0.0,-1.2007999420166016,1.3868749141693115,0.00027718030414562673,-0.06545000000000001,-0.0009500000000000001,5e-05,0.00205,0.06575,0.0001,无缺失,summary.json:全部:F05|mean_intensity_shift|complete_windows|all_current:observation_equal,-0.0655,-0.0654,-0.001,-0.0009000000000000001,0.0,0.0001,0.002,0.0021000000000000003,0.06570000000000001,0.0658
全部,F05,联合强度均值减当前成员均值,完整五帧窗口,全部当前占据体素,当前占据体素,有适用观测的帧等权,182247423,182247423,1780,1780,4,原始强度单位,0.0,0.0,-1.2007999420166016,1.3868749141693115,0.0002805315560869175,-0.06615000000000001,-0.0009500000000000001,5e-05,0.00205,0.06645000000000001,0.0001,无缺失,summary.json:全部:F05|mean_intensity_shift|complete_windows|all_current:frame_equal,-0.06620000000000001,-0.0661,-0.001,-0.0009000000000000001,0.0,0.0001,0.002,0.0021000000000000003,0.0664,0.0665
全部,F05,联合强度均值减当前成员均值,完整五帧窗口,全部当前占据体素,当前占据体素,世界等权（同一背景）,182247423,182247423,1780,1780,4,原始强度单位,0.0,0.0,-1.2007999420166016,1.3868749141693115,0.00027718030429497173,-0.06545000000000001,-0.0009500000000000001,5e-05,0.00205,0.06575,0.0001,无缺失,summary.json:全部:F05|mean_intensity_shift|complete_windows|all_current:sequence_equal,-0.0655,-0.0654,-0.001,-0.0009000000000000001,0.0,0.0001,0.002,0.0021000000000000003,0.06570000000000001,0.0658
全部,F05,联合强度均值减当前成员均值,完整五帧窗口,当前异常占据体素,当前占据体素,统计单位等权,14399,14399,1780,652,4,原始强度单位,0.0,0.6337078651685393,-0.17171427607536316,0.18957144021987915,-0.0003590558552266583,-0.041550000000000004,-0.00755,5e-05,0.00635,0.04095,0.0001,无缺失,summary.json:全部:F05|mean_intensity_shift|complete_windows|current_anomaly:observation_equal,-0.041600000000000005,-0.0415,-0.0076,-0.007500000000000001,0.0,0.0001,0.0063,0.0064,0.0409,0.041
全部,F05,联合强度均值减当前成员均值,完整五帧窗口,当前异常占据体素,当前占据体素,有适用观测的帧等权,14399,14399,1780,652,4,原始强度单位,0.0,0.6337078651685393,-0.17171427607536316,0.18957144021987915,-0.00026942302968290346,-0.02475,5e-05,5e-05,5e-05,0.02345,0.0001,无缺失,summary.json:全部:F05|mean_intensity_shift|complete_windows|current_anomaly:frame_equal,-0.024800000000000003,-0.0247,0.0,0.0001,0.0,0.0001,0.0,0.0001,0.0234,0.0235
全部,F05,联合强度均值减当前成员均值,完整五帧窗口,当前异常占据体素,当前占据体素,世界等权（同一背景）,14399,14399,1780,652,4,原始强度单位,0.0,0.6337078651685393,-0.17171427607536316,0.18957144021987915,-0.00039734677898780365,-0.03075,-0.00045,5e-05,5e-05,0.02925,0.0001,无缺失,summary.json:全部:F05|mean_intensity_shift|complete_windows|current_anomaly:sequence_equal,-0.0308,-0.0307,-0.0005,-0.0004,0.0,0.0001,0.0,0.0001,0.0292,0.029300000000000003
全部,F05,当前点至联合体素均值距离,完整五帧窗口,异常,当前点,统计单位等权,16682,16682,1780,652,4,米,0.0,0.6337078651685393,0.0,0.048687245696783066,0.010900316573644205,5e-05,0.0008500000000000001,0.01005,0.018349999999999998,0.02705,0.0001,无缺失,summary.json:全部:F05|point_residual|complete_windows|anomaly:observation_equal,0.0,0.0001,0.0008,0.0009000000000000001,0.01,0.010100000000000001,0.0183,0.0184,0.027,0.027100000000000003
全部,F05,当前点至联合体素均值距离,完整五帧窗口,异常,当前点,有适用观测的帧等权,16682,16682,1780,652,4,米,0.0,0.6337078651685393,0.0,0.048687245696783066,0.004750950785762937,5e-05,5e-05,5e-05,0.00795,0.02195,0.0001,无缺失,summary.json:全部:F05|point_residual|complete_windows|anomaly:frame_equal,0.0,0.0001,0.0,0.0001,0.0,0.0001,0.0079,0.008,0.0219,0.022000000000000002
全部,F05,当前点至联合体素均值距离,完整五帧窗口,异常,当前点,世界等权（同一背景）,16682,16682,1780,652,4,米,0.0,0.6337078651685393,0.0,0.048687245696783066,0.006177507670156681,5e-05,5e-05,5e-05,0.01165,0.02355,0.0001,无缺失,summary.json:全部:F05|point_residual|complete_windows|anomaly:sequence_equal,0.0,0.0001,0.0,0.0001,0.0,0.0001,0.011600000000000001,0.0117,0.0235,0.0236
全部,F05,当前点至联合体素均值距离,完整五帧窗口,忽略,当前点,统计单位等权,5703443,5703443,1780,1780,4,米,0.0,0.0,0.0,0.054875507950782776,0.01261433093175116,5e-05,5e-05,0.01365,0.02185,0.02925,0.0001,无缺失,summary.json:全部:F05|point_residual|complete_windows|ignore:observation_equal,0.0,0.0001,0.0,0.0001,0.013600000000000001,0.0137,0.0218,0.0219,0.0292,0.029300000000000003
全部,F05,当前点至联合体素均值距离,完整五帧窗口,忽略,当前点,有适用观测的帧等权,5703443,5703443,1780,1780,4,米,0.0,0.0,0.0,0.054875507950782776,0.007029362714147657,5e-05,5e-05,5e-05,0.01485,0.02615,0.0001,无缺失,summary.json:全部:F05|point_residual|complete_windows|ignore:frame_equal,0.0,0.0001,0.0,0.0001,0.0,0.0001,0.0148,0.0149,0.0261,0.0262
全部,F05,当前点至联合体素均值距离,完整五帧窗口,忽略,当前点,世界等权（同一背景）,5703443,5703443,1780,1780,4,米,0.0,0.0,0.0,0.054875507950782776,0.012614330932682126,5e-05,5e-05,0.01365,0.02185,0.02925,0.0001,无缺失,summary.json:全部:F05|point_residual|complete_windows|ignore:sequence_equal,0.0,0.0001,0.0,0.0001,0.013600000000000001,0.0137,0.0218,0.0219,0.0292,0.029300000000000003
全部,F05,当前点至联合体素均值距离,完整五帧窗口,正常,当前点,统计单位等权,217092137,217092137,1780,1780,4,米,0.0,0.0,0.0,0.058227743953466415,0.010912222221392171,5e-05,5e-05,0.010950000000000001,0.019450000000000002,0.02765,0.0001,无缺失,summary.json:全部:F05|point_residual|complete_windows|normal:observation_equal,0.0,0.0001,0.0,0.0001,0.0109,0.011000000000000001,0.0194,0.0195,0.027600000000000003,0.027700000000000002
全部,F05,当前点至联合体素均值距离,完整五帧窗口,正常,当前点,有适用观测的帧等权,217092137,217092137,1780,1780,4,米,0.0,0.0,0.0,0.058227743953466415,0.010921969716001848,5e-05,5e-05,0.010950000000000001,0.019450000000000002,0.02765,0.0001,无缺失,summary.json:全部:F05|point_residual|complete_windows|normal:frame_equal,0.0,0.0001,0.0,0.0001,0.0109,0.011000000000000001,0.0194,0.0195,0.027600000000000003,0.027700000000000002
全部,F05,当前点至联合体素均值距离,完整五帧窗口,正常,当前点,世界等权（同一背景）,217092137,217092137,1780,1780,4,米,0.0,0.0,0.0,0.058227743953466415,0.010912222214460244,5e-05,5e-05,0.010950000000000001,0.019450000000000002,0.02765,0.0001,无缺失,summary.json:全部:F05|point_residual|complete_windows|normal:sequence_equal,0.0,0.0001,0.0,0.0001,0.0109,0.011000000000000001,0.0194,0.0195,0.027600000000000003,0.027700000000000002
000_00,A02,异常点占回波比例,全部原始帧,全部,帧,统计单位等权,449,449,449,449,1,比例或比值,0.0,0.0,0.0,0.00018593220750034358,3.28962515137351e-05,0.0,0.0,0.0,7.06347711433415e-05,0.0001429002397548467,0.0,无缺失,summary.json:000_00:A02|anomaly_fraction|all_frames|all:observation_equal,0.0,0.0,0.0,0.0,0.0,0.0,7.06347711433415e-05,7.06347711433415e-05,0.0001429002397548467,0.0001429002397548467
000_00,A02,异常点占回波比例,全部原始帧,全部,帧,有适用观测的帧等权,449,449,449,449,1,比例或比值,0.0,0.0,0.0,0.00018593220750034358,3.28962515137351e-05,0.0,0.0,0.0,7.06347711433415e-05,0.0001429002397548467,0.0,无缺失,summary.json:000_00:A02|anomaly_fraction|all_frames|all:frame_equal,0.0,0.0,0.0,0.0,0.0,0.0,7.06347711433415e-05,7.06347711433415e-05,0.0001429002397548467,0.0001429002397548467
000_00,A02,忽略点占回波比例,全部原始帧,全部,帧,统计单位等权,449,449,449,449,1,比例或比值,0.0,0.0,0.004673683872984825,0.16878251658930185,0.0251986803698547,0.005667692553659219,0.008131561861628845,0.011390194308277719,0.018005869754898072,0.11463922977618092,0.0,无缺失,summary.json:000_00:A02|ignore_fraction|all_frames|all:observation_equal,0.005667692553659219,0.005667692553659219,0.008131561861628845,0.008131561861628845,0.011390194308277719,0.011390194308277719,0.018005869754898072,0.018005869754898072,0.11463922977618092,0.11463922977618092
000_00,A02,忽略点占回波比例,全部原始帧,全部,帧,有适用观测的帧等权,449,449,449,449,1,比例或比值,0.0,0.0,0.004673683872984825,0.16878251658930185,0.0251986803698547,0.005667692553659219,0.008131561861628845,0.011390194308277719,0.018005869754898072,0.11463922977618092,0.0,无缺失,summary.json:000_00:A02|ignore_fraction|all_frames|all:frame_equal,0.005667692553659219,0.005667692553659219,0.008131561861628845,0.008131561861628845,0.011390194308277719,0.011390194308277719,0.018005869754898072,0.018005869754898072,0.11463922977618092,0.11463922977618092
000_00,A02,忽略点数,全部原始帧,全部,帧,统计单位等权,449,449,449,449,1,数量,0.0,0.0,583.0,21671.0,3196.162583518931,704.0,1027.0,1386.0,2270.0,14741.0,0.0,无缺失,summary.json:000_00:A02|ignore|all_frames|all:observation_equal,704.0,704.0,1027.0,1027.0,1386.0,1386.0,2270.0,2270.0,14741.0,14741.0
000_00,A02,忽略点数,全部原始帧,全部,帧,有适用观测的帧等权,449,449,449,449,1,数量,0.0,0.0,583.0,21671.0,3196.162583518931,704.0,1027.0,1386.0,2270.0,14741.0,0.0,无缺失,summary.json:000_00:A02|ignore|all_frames|all:frame_equal,704.0,704.0,1027.0,1027.0,1386.0,1386.0,2270.0,2270.0,14741.0,14741.0
000_00,A02,正常点占回波比例,全部原始帧,全部,帧,统计单位等权,449,449,449,449,1,比例或比值,0.0,0.0,0.8312174834106981,0.9953182995165983,0.9747684233786301,0.8853607702238191,0.981994130245102,0.9885924841632385,0.99177342475732,0.9942603535945546,0.0,无缺失,summary.json:000_00:A02|normal_fraction|all_frames|all:observation_equal,0.8853607702238191,0.8853607702238191,0.981994130245102,0.981994130245102,0.9885924841632385,0.9885924841632385,0.99177342475732,0.99177342475732,0.9942603535945546,0.9942603535945546
000_00,A02,正常点占回波比例,全部原始帧,全部,帧,有适用观测的帧等权,449,449,449,449,1,比例或比值,0.0,0.0,0.8312174834106981,0.9953182995165983,0.9747684233786301,0.8853607702238191,0.981994130245102,0.9885924841632385,0.99177342475732,0.9942603535945546,0.0,无缺失,summary.json:000_00:A02|normal_fraction|all_frames|all:frame_equal,0.8853607702238191,0.8853607702238191,0.981994130245102,0.981994130245102,0.9885924841632385,0.9885924841632385,0.99177342475732,0.99177342475732,0.9942603535945546,0.9942603535945546
000_00,A02,正常点数,全部原始帧,全部,帧,统计单位等权,449,449,449,449,1,数量,0.0,0.0,106725.0,128183.0,121960.07572383074,113407.0,119165.0,123322.0,125173.0,125797.0,0.0,无缺失,summary.json:000_00:A02|normal|all_frames|all:observation_equal,113407.0,113407.0,119165.0,119165.0,123322.0,123322.0,125173.0,125173.0,125797.0,125797.0
000_00,A02,正常点数,全部原始帧,全部,帧,有适用观测的帧等权,449,449,449,449,1,数量,0.0,0.0,106725.0,128183.0,121960.07572383074,113407.0,119165.0,123322.0,125173.0,125797.0,0.0,无缺失,summary.json:000_00:A02|normal|all_frames|all:frame_equal,113407.0,113407.0,119165.0,119165.0,123322.0,123322.0,125173.0,125173.0,125797.0,125797.0
000_00,A02,原始槽数,全部原始帧,全部,帧,统计单位等权,449,449,449,449,1,数量,0.0,0.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,0.0,无缺失,summary.json:000_00:A02|slots|all_frames|all:observation_equal,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0
000_00,A02,原始槽数,全部原始帧,全部,帧,有适用观测的帧等权,449,449,449,449,1,数量,0.0,0.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,0.0,无缺失,summary.json:000_00:A02|slots|all_frames|all:frame_equal,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0
000_00,A02,实际回波占原始槽比例,全部原始帧,全部,帧,统计单位等权,449,449,449,449,1,比例或比值,0.0,0.0,0.9013214111328125,0.9854660034179688,0.9548977212544805,0.9069747924804688,0.9424514770507812,0.9640579223632812,0.9681625366210938,0.9823150634765625,0.0,无缺失,summary.json:000_00:A02|visible_fraction|all_frames|all:observation_equal,0.9069747924804688,0.9069747924804688,0.9424514770507812,0.9424514770507812,0.9640579223632812,0.9640579223632812,0.9681625366210938,0.9681625366210938,0.9823150634765625,0.9823150634765625
000_00,A02,实际回波占原始槽比例,全部原始帧,全部,帧,有适用观测的帧等权,449,449,449,449,1,比例或比值,0.0,0.0,0.9013214111328125,0.9854660034179688,0.9548977212544805,0.9069747924804688,0.9424514770507812,0.9640579223632812,0.9681625366210938,0.9823150634765625,0.0,无缺失,summary.json:000_00:A02|visible_fraction|all_frames|all:frame_equal,0.9069747924804688,0.9069747924804688,0.9424514770507812,0.9424514770507812,0.9640579223632812,0.9640579223632812,0.9681625366210938,0.9681625366210938,0.9823150634765625,0.9823150634765625
000_00,A02,实际回波数,全部原始帧,全部,帧,统计单位等权,449,449,449,449,1,数量,0.0,0.0,118138.0,129167.0,125160.35412026726,118879.0,123529.0,126361.0,126899.0,128754.0,0.0,无缺失,summary.json:000_00:A02|visible|all_frames|all:observation_equal,118879.0,118879.0,123529.0,123529.0,126361.0,126361.0,126899.0,126899.0,128754.0,128754.0
000_00,A02,实际回波数,全部原始帧,全部,帧,有适用观测的帧等权,449,449,449,449,1,数量,0.0,0.0,118138.0,129167.0,125160.35412026726,118879.0,123529.0,126361.0,126899.0,128754.0,0.0,无缺失,summary.json:000_00:A02|visible|all_frames|all:frame_equal,118879.0,118879.0,123529.0,123529.0,126361.0,126361.0,126899.0,126899.0,128754.0,128754.0
000_00,A02,零坐标槽比例,全部原始帧,全部,帧,统计单位等权,449,449,449,449,1,比例或比值,0.0,0.0,0.01453399658203125,0.0986785888671875,0.04510227874551956,0.0176849365234375,0.03183746337890625,0.03594207763671875,0.05754852294921875,0.09302520751953125,0.0,无缺失,summary.json:000_00:A02|zero_slot_fraction|all_frames|all:observation_equal,0.0176849365234375,0.0176849365234375,0.03183746337890625,0.03183746337890625,0.03594207763671875,0.03594207763671875,0.05754852294921875,0.05754852294921875,0.09302520751953125,0.09302520751953125
000_00,A02,零坐标槽比例,全部原始帧,全部,帧,有适用观测的帧等权,449,449,449,449,1,比例或比值,0.0,0.0,0.01453399658203125,0.0986785888671875,0.04510227874551956,0.0176849365234375,0.03183746337890625,0.03594207763671875,0.05754852294921875,0.09302520751953125,0.0,无缺失,summary.json:000_00:A02|zero_slot_fraction|all_frames|all:frame_equal,0.0176849365234375,0.0176849365234375,0.03183746337890625,0.03183746337890625,0.03594207763671875,0.03594207763671875,0.05754852294921875,0.05754852294921875,0.09302520751953125,0.09302520751953125
000_00,A02,零坐标槽数,全部原始帧,全部,帧,统计单位等权,449,449,449,449,1,数量,0.0,0.0,1905.0,12934.0,5911.64587973274,2318.0,4173.0,4711.0,7543.0,12193.0,0.0,无缺失,summary.json:000_00:A02|zero_slots|all_frames|all:observation_equal,2318.0,2318.0,4173.0,4173.0,4711.0,4711.0,7543.0,7543.0,12193.0,12193.0
000_00,A02,零坐标槽数,全部原始帧,全部,帧,有适用观测的帧等权,449,449,449,449,1,数量,0.0,0.0,1905.0,12934.0,5911.64587973274,2318.0,4173.0,4711.0,7543.0,12193.0,0.0,无缺失,summary.json:000_00:A02|zero_slots|all_frames|all:frame_equal,2318.0,2318.0,4173.0,4173.0,4711.0,4711.0,7543.0,7543.0,12193.0,12193.0
000_00,B01,范围内异常点数,全部原始帧,全部,帧,统计单位等权,449,449,449,449,1,数量,0.0,0.0,0.0,23.0,4.082405345211582,0.0,0.0,0.0,9.0,18.0,0.0,无缺失,summary.json:000_00:B01|anomaly_in_range|all_frames|all:observation_equal,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,18.0,18.0
000_00,B01,范围内异常点数,全部原始帧,全部,帧,有适用观测的帧等权,449,449,449,449,1,数量,0.0,0.0,0.0,23.0,4.082405345211582,0.0,0.0,0.0,9.0,18.0,0.0,无缺失,summary.json:000_00:B01|anomaly_in_range|all_frames|all:frame_equal,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,18.0,18.0
000_00,B01,全距离异常点数,全部原始帧,全部,帧,统计单位等权,449,449,449,449,1,数量,0.0,0.0,0.0,23.0,4.1158129175946545,0.0,0.0,0.0,9.0,18.0,0.0,无缺失,summary.json:000_00:B01|anomaly|all_frames|all:observation_equal,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,18.0,18.0
000_00,B01,全距离异常点数,全部原始帧,全部,帧,有适用观测的帧等权,449,449,449,449,1,数量,0.0,0.0,0.0,23.0,4.1158129175946545,0.0,0.0,0.0,9.0,18.0,0.0,无缺失,summary.json:000_00:B01|anomaly|all_frames|all:frame_equal,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,18.0,18.0
000_00,B02,每帧全距离异常距离中位数,全部原始帧,全部,帧,统计单位等权,182,449,449,182,1,米,0.5946547884187082,0.5946547884187082,13.187699317932129,82.23114776611328,23.014974033439554,13.4522705078125,14.035268783569336,17.81787872314453,22.40031623840332,63.83754348754883,0.0,当前帧在对应距离范围内没有异常回波,summary.json:000_00:B02|anomaly_distance_median|all_frames|all:observation_equal,13.4522705078125,13.4522705078125,14.035268783569336,14.035268783569336,17.81787872314453,17.81787872314453,22.40031623840332,22.40031623840332,63.83754348754883,63.83754348754883
000_00,B02,每帧全距离异常距离中位数,全部原始帧,全部,帧,有适用观测的帧等权,182,449,449,182,1,米,0.5946547884187082,0.5946547884187082,13.187699317932129,82.23114776611328,23.014974033439554,13.4522705078125,14.035268783569336,17.81787872314453,22.40031623840332,63.83754348754883,0.0,当前帧在对应距离范围内没有异常回波,summary.json:000_00:B02|anomaly_distance_median|all_frames|all:frame_equal,13.4522705078125,13.4522705078125,14.035268783569336,14.035268783569336,17.81787872314453,17.81787872314453,22.40031623840332,22.40031623840332,63.83754348754883,63.83754348754883
000_00,B02,每帧范围内异常距离中位数,全部原始帧,全部,帧,统计单位等权,169,449,449,169,1,米,0.623608017817372,0.623608017817372,13.187699317932129,48.42607116699219,19.147280907489844,13.414277076721191,14.033243179321289,17.190052032470703,21.316242218017578,34.443603515625,0.0,当前帧在对应距离范围内没有异常回波,summary.json:000_00:B02|anomaly_in_range_distance_median|all_frames|all:observation_equal,13.414277076721191,13.414277076721191,14.033243179321289,14.033243179321289,17.190052032470703,17.190052032470703,21.316242218017578,21.316242218017578,34.443603515625,34.443603515625
000_00,B02,每帧范围内异常距离中位数,全部原始帧,全部,帧,有适用观测的帧等权,169,449,449,169,1,米,0.623608017817372,0.623608017817372,13.187699317932129,48.42607116699219,19.147280907489844,13.414277076721191,14.033243179321289,17.190052032470703,21.316242218017578,34.443603515625,0.0,当前帧在对应距离范围内没有异常回波,summary.json:000_00:B02|anomaly_in_range_distance_median|all_frames|all:frame_equal,13.414277076721191,13.414277076721191,14.033243179321289,14.033243179321289,17.190052032470703,17.190052032470703,21.316242218017578,21.316242218017578,34.443603515625,34.443603515625
000_00,B02,逐点距离,全部原始帧,全部,原始异常点,统计单位等权,1848,1848,449,182,1,米,0.0,0.5946547884187082,13.043205261230469,82.23114776611328,16.91962777278124,13.459859848022461,13.95246410369873,14.683648109436035,18.302146911621094,23.298110961914062,0.0,无缺失,summary.json:000_00:B02|distance|all_frames|all:observation_equal,13.459859848022461,13.459859848022461,13.95246410369873,13.95246410369873,14.683648109436035,14.683648109436035,18.302146911621094,18.302146911621094,23.298110961914062,23.298110961914062
000_00,B02,逐点距离,全部原始帧,全部,原始异常点,有适用观测的帧等权,1848,1848,449,182,1,米,0.0,0.5946547884187082,13.043205261230469,82.23114776611328,23.01846808934119,13.42535400390625,14.088260650634766,17.870237350463867,22.40031623840332,63.953792572021484,0.0,无缺失,summary.json:000_00:B02|distance|all_frames|all:frame_equal,13.42535400390625,13.42535400390625,14.088260650634766,14.088260650634766,17.870237350463867,17.870237350463867,22.40031623840332,22.40031623840332,63.953792572021484,63.953792572021484
000_00,B04,方位角,全部原始帧,全部,原始异常点,统计单位等权,1848,1848,449,182,1,弧度,0.0,0.5946547884187082,-0.9753206731441448,1.9699837948913763,1.3286236617210598,0.6013301321463952,0.8469130006590438,1.0739429244471257,1.9449346155870584,1.9641539419833707,0.0,无缺失,summary.json:000_00:B04|azimuth|all_frames|all:observation_equal,0.6013301321463952,0.6013301321463952,0.8469130006590438,0.8469130006590438,1.0739429244471257,1.0739429244471257,1.9449346155870584,1.9449346155870584,1.9641539419833707,1.9641539419833707
