threshold,precision_pct,recall_pct,fpr_pct,TP,FP
-0.62109375,27.85558408943923,84.17353341181042,0.09843106907094998,73651,190752
-0.625,27.840756602696644,84.17581915221888,0.09850640739549892,73653,190898
-0.62890625,27.828570565034077,84.1838192436485,0.09857555352898902,73660,191032
-0.6328125,27.817300285468306,84.19296220528236,0.09864160356694975,73668,191160
-0.63671875,27.803692465619008,84.19753368609926,0.09871384579596926,73672,191300
-0.640625,27.79364223121697,84.20553377752888,0.09877267161102803,73679,191414
-0.64453125,27.78037506503691,84.21010525834582,0.09884336579228285,73683,191551
-0.6484375,27.766075701339567,84.21467673916273,0.09891922013275335,73687,191698
-0.65234375,27.75246286867713,84.22381970079658,0.09899713853691013,73695,191849
-0.65625,27.740182314993937,84.23410553263466,0.09906989678185123,73704,191990
-0.66015625,27.725431340908834,84.24096275386005,0.0991509112815374,73710,192147
-0.6640625,27.7140998988756,84.25467719631081,0.09922315351055694,73722,192287
-0.66796875,27.703296785878003,84.26267728774043,0.09928610745298823,73729,192409
-0.671875,27.689673172178892,84.26839163876159,0.09936041374569406,73734,192553
-0.67578125,27.676359760399933,84.27753460039543,0.0994373001180077,73742,192702
-0.6796875,27.664698512255328,84.28439182162082,0.0995033501559684,73748,192830
-0.68359375,27.65095135439123,84.28896330243775,0.09957714043275262,73752,192973
-0.6875,27.63965030746113,84.29810626407159,0.09964422250255647,73760,193103
-0.69140625,27.62765124701776,84.30382061509275,0.09971078855643875,73765,193232
-0.6953125,27.617019046478198,84.31524931713506,0.09977735461032104,73775,193361
-0.69921875,27.606140767708215,84.32210653836044,0.09983979253683076,73781,193482
-0.703125,27.59533720030068,84.33010662979005,0.09990326249518364,73788,193605
-0.70703125,27.580974307990164,84.33696385101544,0.09998324496302669,73794,193760
-0.7109375,27.56857310417733,84.34724968285352,0.10005755125573249,73803,193904
-0.71484375,27.555721485906293,84.35296403387468,0.10012876145290889,73808,194042
-0.71875,27.541753108162563,84.35867838489582,0.10020564782522252,73813,194191
-0.72265625,27.528525617122828,84.37353569755082,0.10028975842043811,73826,194354
-0.7265625,27.516705985830193,84.38039291877621,0.10035735650616354,73832,194485
-0.73046875,27.502579402770483,84.38610726979738,0.10043527491032031,73837,194636
-0.734375,27.489762489762487,84.39296449102275,0.1005080331552614,73843,194777
-0.73828125,27.475974149189092,84.3986788420439,0.10058440351165347,73848,194925
-0.7421875,27.463295997144005,84.40210745265661,0.10065251761330045,73851,195057
-0.74609375,27.448961767318437,84.40667893347353,0.10073043601745724,73855,195208
-0.75,27.437293827454013,84.41125041429045,0.10079493800765325,73859,195333
-0.75390625,27.422342838686202,84.4169647653116,0.10087750055510414,73864,195493
-0.7578125,27.4086304775333,84.42267911633276,0.1009538709114962,73869,195641
-0.76171875,27.396858949398307,84.4318220779666,0.10102456509275101,73877,195778
-0.765625,27.385206161875253,84.43753642898776,0.10109061513071174,73882,195906
-0.76953125,27.371127146646117,84.4466793906216,0.10117317767816263,73890,196066
-0.7734375,27.35767677253829,84.45239374164277,0.10124851600271155,73895,196212
-0.77734375,27.34505087881591,84.45810809266392,0.10131972619988797,73900,196350
-0.78125,27.331728369038245,84.46725105429776,0.10139867663588786,73908,196503
-0.78515625,27.318556956317657,84.47525114572738,0.1014755630082015,73915,196652
-0.7890625,27.30529853916191,84.48667984776968,0.10155709352380926,73925,196810
-0.79296875,27.291319049658163,84.49239419879085,0.1016355279438876,73930,196962
-0.796875,27.279703664349697,84.50382290083314,0.10170880220475027,73940,197104
-0.80078125,27.267866361826094,84.50953725185431,0.10177640029047567,73945,197235
-0.8046875,27.256609768413913,84.512965862467,0.10183832220106384,73948,197355
-0.80859375,27.242653424349704,84.51639447307969,0.10191417654153437,73951,197502
-0.8125,27.227812077769553,84.52325169430507,0.10199880315267151,73957,197666
-0.81640625,27.21562769065474,84.53239465593893,0.10207259342945574,73965,197809
-0.8203125,27.201453293813938,84.53810900696008,0.10215257589729879,73970,197964
-0.82421875,27.19157037429067,84.55525206002355,0.10222430211039675,73985,198103
-0.828125,27.180560912446968,84.56668076206584,0.10229499629165158,73995,198240
-0.83203125,27.166231639849194,84.57239511308701,0.10237601079133778,74000,198397
-0.8359375,27.152417502586644,84.57810946410817,0.10245444521141611,74005,198549
-0.83984375,27.13862468007715,84.58725242574201,0.102537007758867,74013,198709
-0.84375,27.1245817896654,84.59525251717163,0.10261957030631788,74020,198869
-0.84765625,27.10979271954882,84.60210973839702,0.10270471293337663,74026,199034
-0.8515625,27.098438958329517,84.61468131064355,0.10277901922608243,74037,199178
-0.85546875,27.086396991579054,84.62382427227739,0.10285280950286665,74045,199321
-0.859375,27.07311990699613,84.63525297431971,0.1029358880662391,74055,199482
-0.86328125,27.058862213973335,84.64325306574932,0.10301999866145471,74062,199645
-0.8671875,27.05005130377311,84.66268185922125,0.10308966081086637,74079,199780
-0.87109375,27.035686785415823,84.6683962102424,0.10317170734239571,74084,199939
-0.875,27.02285733043012,84.67639630167201,0.10324859371470935,74091,200088
-0.87890625,27.0101995436087,84.68211065269318,0.10332186797557201,74096,200230
-0.8828125,26.997850402594093,84.68782500371432,0.10339359418866996,74101,200369
-0.88671875,26.98571074825572,84.69353935473548,0.1034642883699248,74106,200506
-0.890625,26.96955912589385,84.69925370575663,0.10355613920396392,74111,200684
-0.89453125,26.95628455048007,84.70839666739049,0.10363715370365009,74119,200841
-0.8984375,26.94327826545263,84.71525388861588,0.10371404007596373,74125,200990
-0.90234375,26.928064688382026,84.72096823963703,0.10380124676670874,74130,201159
-0.90625,26.914266005917696,84.72553972045395,0.10387968118678709,74134,201311
-0.91015625,26.899814599138665,84.73353981188356,0.10396585584568895,74141,201478
-0.9140625,26.88501883659121,84.74039703310895,0.10405254652051238,74147,201646
-0.91796875,26.87068543784313,84.74496851392588,0.10413407703612013,74151,201804
-0.921875,26.858049374130736,84.74839712453857,0.10420528723329653,74154,201942
-0.92578125,26.843111136850638,84.75525434576396,0.1042930099399631,74160,202112
-0.9296875,26.832762356788592,84.77011165841895,0.10436628420082575,74173,202254
-0.93359375,26.82025583732853,84.77811174984858,0.10444265455721784,74180,202402
-0.9375,26.808713626967723,84.78268323066548,0.10450973662702169,74184,202532
-0.94140625,26.795336675286404,84.79182619229934,0.10459229917447257,74192,202692
-0.9453125,26.783793344932892,84.7975405433205,0.10466092929204113,74197,202825
-0.94921875,26.770542842609196,84.80668350495434,0.10474297582357044,74205,202984
-0.953125,26.7570237683166,84.81125498577127,0.10482089422772722,74209,203135
-0.95703125,26.74207427373033,84.81582646658819,0.10490655287070752,74213,203301
-0.9609375,26.729909709391737,84.82154081760935,0.10497879509972705,74218,203441
-0.96484375,26.715499244114895,84.82496942822205,0.1050603256153348,74221,203599
-0.96875,26.70096046620382,84.83068377924319,0.10514546824239354,74226,203764
-0.97265625,26.68794915211585,84.8421124812855,0.10522957883760911,74236,203927
-0.9765625,26.675289679331716,84.85125544291935,0.10530904528953058,74244,204081
-0.98046875,26.661208896165917,84.8603984045532,0.10539625198027561,74252,204250
-0.984375,26.64540019950769,84.86611275557435,0.10548861883023627,74257,204429
-0.98828125,26.631307915196373,84.87296997679974,0.10557324544137345,74263,204593
-0.9921875,26.617686587223368,84.88097006822936,0.10565684002066748,74270,204755
-0.99609375,26.60260657481457,84.89125590006743,0.10575127093431441,74279,204938
-1.0,26.583741577175086,84.90154173190551,0.1058663424848241,74288,205161
-1.0078125,26.553179626657897,84.90954182333512,0.1060423039140788,74295,205502
-1.015625,26.528645024473313,84.9232562657859,0.10619298056317669,74307,205794
-1.0234375,26.50388876803971,84.94154218905359,0.1063508814351765,74323,206100
-1.03125,26.478004444697707,84.9678282037509,0.1065252948166665,74346,206438
-1.0390625,26.449832109726252,84.98382838661013,0.10669970819815651,74360,206776
-1.046875,26.42059079524664,84.99525708865244,0.10687463759556809,74370,207115
-1.0546875,26.39203275454668,85.01468588212437,0.10705627519996003,74387,207467
-1.0625,26.365588654291848,85.02954319477936,0.10722088427894026,74400,207786
-1.0703125,26.334250027430034,85.0341146755963,0.10739994180372436,74404,208133
-1.078125,26.30172526536426,85.04211476702591,0.10759035167878298,74411,208502
-1.0859375,26.272610457645545,85.05697207968092,0.1077709572513318,74424,208852
-1.09375,26.242147344374644,85.07411513274438,0.10796239915823354,74439,209223
-1.1015625,26.21349651777729,85.08668670499091,0.10813836058748826,74450,209564
-1.109375,26.18783014820181,85.10154401764592,0.10830090560278219,74463,209879
-1.1171875,26.156687983087334,85.12440142173054,0.10850473189180157,74483,210274
-1.125,26.129699775533112,85.14497308540669,0.10868275738474256,74501,210619
-1.1328125,26.100357970984035,85.16211613847015,0.10887007116427176,74516,210982
-1.140625,26.070349227669574,85.18040206173785,0.10906306111893821,74532,211356
-1.1484375,26.043438920350336,85.19754511480131,0.10923747450042821,74547,211694
-1.15625,26.014234875444842,85.21468816786478,0.10942530429587899,74562,212058
-1.1640625,25.984411095509042,85.22954548051977,0.1096141661231729,74575,212424
-1.171875,25.95413737907996,85.24325992297055,0.10980457599823151,74587,212793
-1.1796875,25.92411116092062,85.25811723562555,0.1099955018892117,74600,213163
-1.1875,25.894741226121727,85.26954593766786,0.11017868754136836,74610,213518
-1.1953125,25.867763725656694,85.29926056297786,0.11037219351195639,74636,213893
-1.203125,25.837994627973305,85.3118321352244,0.11056002330740715,74647,214257
-1.2109375,25.81039924499863,85.32897518828787,0.1107416609117991,74662,214609
-1.21875,25.781948630834616,85.34040389033018,0.11092123445250479,74672,214957
-1.2265625,25.754069925825796,85.35526120298518,0.11110235604097517,74685,215308
-1.234375,25.728238932627995,85.37697573686557,0.11128089754983772,74704,215654
-1.2421875,25.69984006603725,85.39640453033749,0.11147182344081791,74721,216024
-1.25,25.670996860552187,85.41469045360517,0.11166429737956278,74737,216397
-1.2578125,25.64194033024854,85.43640498748557,0.11186296350936649,74756,216782
-1.265625,25.610674996232515,85.45926239157019,0.11207659410089567,74776,217196
-1.2734375,25.57752220318522,85.47754831483788,0.1122959008675621,74792,217621
-1.28125,25.548133273226508,85.49583423810559,0.11249353496552265,74808,218004
-1.2890625,25.519294918584105,85.50840581035212,0.11268084874505185,74819,218367
-1.296875,25.48927445009843,85.52783460382405,0.11288467503407125,74836,218762
-1.3046875,25.46176924803897,85.54612052709174,0.11307250482952202,74852,219126
-1.3125,25.433592781211033,85.55754922913404,0.11325569048167866,74862,219481
-1.3203125,25.403136885031774,85.57354941199328,0.1134590007547765,74876,219875
-1.328125,25.374919526988105,85.58840672464828,0.11364786258207041,74889,220241
-1.3359375,25.34421092880273,85.60097829689482,0.11384910879148194,74900,220631
-1.34375,25.31528365391114,85.61697847975405,0.11404467882575624,74914,221010
-1.3515625,25.28429989674093,85.6329786626133,0.11425314925806974,74928,221414
-1.359375,25.253587291317036,85.64440736465559,0.11445439546748128,74938,221804
-1.3671875,25.22031138014691,85.66155041771906,0.11467937840928494,74953,222240
-1.375,25.19396906575627,85.68897930262061,0.11487649649132393,74977,222622
-1.3828125,25.16569625987885,85.7038366152756,0.11506897043006882,74990,222995
-1.390625,25.134799116642707,85.71983679813484,0.11527950492606859,75004,223403
-1.3984375,25.103741382772238,85.73240837038138,0.11548694332653894,75015,223805
-1.40625,25.074774506822443,85.75183716385331,0.1156912856314799,75032,224201
-1.4140625,25.04421766437291,85.76783734671254,0.11590130411155809,75046,224608
-1.421875,25.01524730630922,85.78269465936754,0.11610048625728336,75059,224994
-1.4296875,24.984192275180874,85.799837712431,0.11631618091249882,75074,225412
-1.4375,24.95289116946218,85.81012354426908,0.11652465134481232,75083,225816
-1.4453125,24.92384068599797,85.83640955896638,0.11674137803187089,75106,226236
-1.453125,24.89288874014626,85.85698122264255,0.11696274886222359,75124,226665
-1.4609375,24.862361037586027,85.87983862672716,0.11718515172441943,75144,227096
-1.46875,24.829942086153867,85.8958388095864,0.11741065068214467,75158,227533
-1.4765625,24.79859594486708,85.90955325203716,0.11762686135328168,75170,227952
-1.484375,24.77076009133353,85.92098195407948,0.11781830326018344,75180,228323
-1.4921875,24.739567909765135,85.93012491571332,0.11802832174026164,75188,228730
-1.5,24.708665297741273,85.95183944959372,0.11825433671390845,75207,229168
-1.5078125,24.67742940846475,85.96783963245295,0.11847519152833957,75221,229596
