anomaly,normal,AP_loss
P146:2,N145:68,2.4060274046897595e-06
P143:3,N147:419,2.406024272513201e-06
P139:7,N153:331,2.405093472062221e-06
P142:2,N141:951,2.4045046757653905e-06
P142:3,N140:1195,2.404254808492241e-06
P137:3,N141:1235,2.404106103150224e-06
P140:1,N151:752,2.4040339973341792e-06
P144:3,N142:814,2.403531742241024e-06
P141:5,N151:364,2.4034387351738185e-06
P169:1,N139:840,2.403055464381666e-06
P143:3,N151:95,2.4030380153937103e-06
P169:1,N140:998,2.401957484504168e-06
P150:4,N138:539,2.401372660377099e-06
P142:3,N151:324,2.401085266795033e-06
P145:2,N150:696,2.400766072355469e-06
P145:1,N125:737,2.4007229351943217e-06
P153:30550,N143:555,2.4003924410261915e-06
P143:3,N139:998,2.400319470648264e-06
P142:3,N149:220,2.4001574638269564e-06
P151:1,N148:1063,2.400148881660681e-06
P143:3,N150:173,2.400129752297278e-06
P153:30550,N142:553,2.4000468147658106e-06
P150:2,N143:295,2.399278959930853e-06
P143:3,N139:2575,2.3986956332960424e-06
P141:5,N149:328,2.398187626643142e-06
P145:2,N141:1220,2.397961233329516e-06
P140:1,N143:180,2.397660956499039e-06
P143:3,N144:514,2.3976578295520696e-06
P137:3,N142:616,2.397650964137865e-06
P142:3,N169:3105,2.397280713283379e-06
P142:3,N148:1421,2.3971180983134374e-06
P152:1,N142:766,2.396870545579995e-06
P145:1,N138:516,2.396310894032271e-06
P152:1,N141:579,2.3958872666694736e-06
P142:2,N144:332,2.395331087971271e-06
P142:3,N140:634,2.3949711589709807e-06
P125:1,N145:360,2.394796296365774e-06
P139:7,N138:365,2.394205250750833e-06
P142:3,N148:539,2.3940040901936234e-06
P147:2,N141:1455,2.393389818282682e-06
P148:2,N140:774,2.393336028956398e-06
P144:3,N137:21,2.39275348530278e-06
P140:1,N150:1589,2.392676402757449e-06
P137:3,N145:148,2.3926074855807107e-06
P142:2,N139:2275,2.3925920695726808e-06
P144:3,N150:1488,2.3921696328792804e-06
P142:2,N138:957,2.391773448438988e-06
P147:2,N142:729,2.391691853890489e-06
P150:2,N151:748,2.391484704498005e-06
P142:3,N144:151,2.390781421373051e-06
P138:4,N141:639,2.3896966578301645e-06
P150:4,N143:297,2.3894152981116065e-06
P141:4,N141:1039,2.3889777631475657e-06
P169:1,N148:28,2.3885750304381915e-06
P142:3,N150:1153,2.388063161108093e-06
P150:4,N141:130,2.387869417224269e-06
P169:1,N169:928,2.3875408360041516e-06
P125:1,N144:392,2.387493127688636e-06
P138:4,N142:720,2.3874678307131983e-06
P142:3,N137:70,2.387415888777564e-06
P143:3,N139:1104,2.3873978204871946e-06
P142:2,N169:2164,2.387396511804779e-06
P138:5,N150:13,2.3871665984320986e-06
P142:3,N169:4458,2.386766385605706e-06
P142:3,N169:4110,2.385793854075066e-06
P169:1,N169:4209,2.3856843176628177e-06
P141:4,N146:82,2.3851110838539963e-06
P142:3,N144:63,2.3847448359275285e-06
P149:2,N150:1244,2.3843355884101263e-06
P150:2,N141:1402,2.384291941708965e-06
P144:3,N145:605,2.382938615074749e-06
P137:3,N142:1,2.3828014480961544e-06
P147:2,N150:1508,2.3826731040722328e-06
P169:1,N138:760,2.382581001010082e-06
P140:1,N145:170,2.382455318108131e-06
P150:3,N142:716,2.3823823745390578e-06
P148:2,N147:706,2.382067723840748e-06
P149:3,N125:1294,2.382012475568381e-06
P125:1,N150:653,2.3805924510283997e-06
P142:2,N146:347,2.380581088387411e-06
P147:2,N138:517,2.380543941526761e-06
P142:3,N142:821,2.3803006629099916e-06
P149:3,N149:816,2.38016164953863e-06
P142:3,N150:1481,2.380009944192083e-06
P148:2,N141:1402,2.3796251532701507e-06
P140:1,N139:2525,2.3795807792772922e-06
P141:4,N148:358,2.379533771860964e-06
P142:3,N152:281,2.3787381556420614e-06
P151:1,N143:530,2.378642476035819e-06
P150:4,N150:53,2.3785990164802954e-06
P152:1,N141:1199,2.378245834475596e-06
P150:2,N141:1774,2.3781984501167157e-06
P149:3,N144:32,2.377390353477155e-06
P125:1,N125:110,2.3769276385223874e-06
P142:3,N141:1501,2.376918849325643e-06
P145:1,N142:720,2.376594318635618e-06
P141:5,N138:668,2.376538626333499e-06
P142:3,N139:892,2.3765069052192638e-06
P142:2,N143:500,2.375713030220436e-06
P146:2,N150:655,2.3749976117492316e-06
P150:2,N125:1334,2.374944091144222e-06
P142:3,N143:204,2.3748291364645424e-06
P150:3,N142:383,2.374255879532802e-06
P142:2,N149:475,2.3739373018043945e-06
P150:4,N142:721,2.3737582909322056e-06
P138:4,N125:1039,2.3737489143691048e-06
P143:3,N140:642,2.3734555805029745e-06
P151:1,N141:1489,2.3731875883818084e-06
P146:2,N152:124,2.372967495779058e-06
P141:5,N150:53,2.372892445645021e-06
P138:5,N151:521,2.3728701084133e-06
P169:1,N139:2872,2.372850487583788e-06
P141:4,N148:30,2.3723599584329907e-06
P143:3,N169:3023,2.3721856601775305e-06
P142:2,N151:95,2.3720031622071916e-06
P125:1,N150:1010,2.3718228584904478e-06
P152:1,N150:1274,2.3711842888408746e-06
P151:1,N141:1517,2.3711362909239293e-06
P142:3,N141:130,2.3708080535565867e-06
P169:1,N169:2263,2.3706881988146888e-06
P152:1,N147:469,2.3705877864414115e-06
P146:2,N125:1483,2.3705865262938178e-06
P169:1,N149:219,2.3702765294319054e-06
P143:3,N125:1253,2.3700862089584507e-06
P169:1,N169:146,2.3700390725032143e-06
P142:3,N150:410,2.3699643134777768e-06
P125:1,N146:504,2.36957653256291e-06
P125:1,N150:1125,2.369360063059566e-06
P142:2,N144:549,2.3693203136812777e-06
P153:30550,N145:187,2.3691776669761163e-06
P142:2,N144:257,2.3684154932721032e-06
P145:2,N139:2525,2.3681632604798333e-06
P169:1,N138:826,2.3681433309675167e-06
P137:3,N139:2525,2.3678531712308765e-06
P151:1,N141:1775,2.367710378822689e-06
P143:3,N141:2070,2.367648667551036e-06
P142:2,N150:664,2.367453840806647e-06
P146:2,N139:627,2.3657632320258687e-06
P143:3,N137:397,2.3656763389317113e-06
P169:1,N145:65,2.3652908652853953e-06
P150:2,N151:74,2.3651780958951915e-06
P152:1,N147:39,2.3651205293300543e-06
P142:3,N149:618,2.3647172707130143e-06
P144:3,N144:189,2.364437879250389e-06
P148:2,N142:505,2.363566196228265e-06
P146:2,N149:536,2.3634111806512946e-06
P151:1,N141:1495,2.3628510924437363e-06
P125:1,N140:739,2.362186795284724e-06
P143:3,N144:39,2.3621137839016153e-06
P169:1,N153:0,2.3613099663714054e-06
P142:3,N137:525,2.361215522564475e-06
P125:1,N146:21,2.361032725389532e-06
P142:2,N139:237,2.3605909069586996e-06
P169:1,N148:81,2.360123671346864e-06
P141:5,N140:645,2.359900576861591e-06
P142:3,N141:1290,2.3588478688441384e-06
P142:3,N146:311,2.358842602384455e-06
P138:5,N137:785,2.3584024380186405e-06
P141:4,N147:93,2.358375153717487e-06
P147:2,N143:60,2.358113892505549e-06
P169:1,N147:660,2.3574968159724293e-06
P141:4,N144:571,2.3573075728466634e-06
P152:1,N145:466,2.357186733132708e-06
P142:3,N145:452,2.3571696951645344e-06
P142:3,N146:408,2.356857911006561e-06
P141:5,N142:825,2.3563604573801565e-06
P142:3,N148:41,2.3555455967964053e-06
P142:3,N169:3490,2.3554747842929325e-06
P138:5,N147:256,2.355055267133481e-06
P145:1,N144:299,2.3547843087130282e-06
P143:3,N153:391,2.354655942640713e-06
P141:5,N147:675,2.354651589707283e-06
P142:3,N150:85,2.3540544621231563e-06
P153:30551,N139:864,2.3538903611416045e-06
P125:1,N150:1231,2.3536385964768203e-06
P141:4,N142:1048,2.35363179132049e-06
P142:3,N151:163,2.353471311893423e-06
P125:1,N149:474,2.3533210257142016e-06
P142:3,N146:321,2.3531611507773387e-06
P141:4,N143:63,2.3531544566160417e-06
P148:2,N141:1742,2.3526801950137564e-06
P141:5,N140:631,2.3523206928483492e-06
P145:2,N150:1419,2.3520852802216197e-06
P139:7,N146:46,2.3516595006989567e-06
P145:1,N147:725,2.350986702734569e-06
P150:3,N141:729,2.350924661852898e-06
P147:2,N149:1024,2.3497055657929727e-06
P150:3,N138:229,2.3495439416339632e-06
P142:3,N148:30,2.3492685024500053e-06
P140:1,N139:561,2.3490491606262368e-06
P150:2,N140:487,2.3486871039896923e-06
P151:1,N139:865,2.3482978863545686e-06
P137:3,N142:985,2.3481610854239366e-06
P137:3,N137:101,2.3480672540979513e-06
P141:5,N145:100,2.347643771056367e-06
P169:1,N140:839,2.3469188157864096e-06
P145:2,N151:752,2.346451757861983e-06
P169:1,N141:1258,2.346397551170221e-06
P140:1,N125:117,2.3463206127218725e-06
P142:3,N169:4209,2.3461223894128156e-06
P144:3,N148:677,2.346120225720408e-06
P139:7,N144:280,2.3461125296615627e-06
P144:3,N137:283,2.3453984713290123e-06
P143:3,N152:101,2.3449915742271545e-06
P150:4,N145:189,2.3446782919750496e-06
P142:3,N144:3,2.3444783759335974e-06
P153:30551,N142:1232,2.3439519455459347e-06
P152:1,N152:332,2.3439247776384127e-06
P150:2,N125:704,2.343485793601685e-06
P169:1,N152:533,2.3429739866269426e-06
P149:2,N153:249,2.3424939412125396e-06
P140:1,N150:1488,2.3422315724714403e-06
P125:1,N139:2352,2.3416481451987506e-06
P169:1,N144:60,2.3416012679643858e-06
P153:30551,N149:945,2.3414201627106244e-06
P138:5,N138:457,2.3410266001697454e-06
P138:4,N150:696,2.3408626842108177e-06
P143:3,N150:1380,2.3402998535968652e-06
P143:3,N144:21,2.34027389500468e-06
P145:2,N142:383,2.3397571864713623e-06
P144:4,N140:732,2.338600394525142e-06
P150:4,N148:549,2.3380343925565173e-06
P140:1,N141:729,2.337321657983798e-06
P145:2,N140:512,2.337299158825758e-06
P142:3,N153:489,2.337083661813609e-06
P151:1,N143:591,2.3368812207963402e-06
P141:5,N148:1007,2.3367733818755764e-06
P125:1,N153:229,2.336476323457941e-06
P125:1,N138:813,2.3364123700804677e-06
P142:2,N137:404,2.3356269615967754e-06
P143:3,N137:544,2.3354739433271486e-06
P141:5,N141:1223,2.3349814058519596e-06
P142:3,N169:1335,2.3348779495168005e-06
P147:2,N147:706,2.3340015130498973e-06
P169:1,N141:1501,2.333793084125544e-06
P146:2,N137:785,2.33373034437889e-06
P169:1,N152:529,2.3335780894147395e-06
P169:1,N146:479,2.3334925408667064e-06
P143:3,N139:1187,2.33308455101783e-06
P125:1,N150:677,2.3330075991157586e-06
P143:3,N142:1250,2.33281262978991e-06
P169:1,N146:311,2.332714209822786e-06
P125:1,N141:152,2.3316127587554447e-06
P142:2,N147:107,2.3312751859287345e-06
P146:2,N140:1112,2.3309809260036552e-06
P142:3,N145:228,2.330832695314871e-06
P150:3,N150:47,2.3306836805382887e-06
P152:1,N138:235,2.3306288211200013e-06
P150:4,N153:65,2.330301744783654e-06
P150:2,N143:60,2.329894703971325e-06
P169:1,N139:1118,2.3298879939489347e-06
P125:1,N149:1021,2.329643941112533e-06
P147:2,N147:236,2.329493682773734e-06
P125:1,N137:449,2.329193562666675e-06
P169:1,N138:671,2.3291189430368884e-06
P169:1,N146:66,2.3288946332707204e-06
P145:1,N141:1276,2.328815468122428e-06
P138:4,N141:1467,2.327323387270202e-06
P153:30550,N141:1977,2.327174901738357e-06
P153:30551,N137:114,2.3269155351973886e-06
P151:1,N148:297,2.3261374690110643e-06
P125:1,N137:182,2.3258410299947423e-06
P150:4,N141:1088,2.325548359572937e-06
P149:2,N150:190,2.325447978760105e-06
P142:3,N138:426,2.325376357437831e-06
P150:2,N150:633,2.3246891670935393e-06
P142:3,N169:3173,2.3244947068860566e-06
P169:1,N145:383,2.3243700557548724e-06
P169:1,N169:2645,2.3235309072331914e-06
P145:2,N145:132,2.3234744058123945e-06
P142:2,N125:1398,2.3229108274946243e-06
P153:30550,N138:1183,2.322298855721082e-06
P150:2,N138:524,2.322056816437356e-06
P143:3,N149:99,2.3217868123392447e-06
P141:5,N137:20,2.3216396782471435e-06
P141:4,N150:785,2.321532671681267e-06
P148:2,N139:756,2.3213835121260044e-06
P146:2,N143:325,2.321371147680082e-06
P142:3,N146:30,2.3212786007972575e-06
P125:1,N141:304,2.321270990695329e-06
P142:2,N145:150,2.321134899619544e-06
P141:5,N169:3020,2.3205966574385804e-06
P143:3,N148:987,2.3203761666781723e-06
P139:7,N139:816,2.320142697256183e-06
P153:30551,N142:247,2.320059126341088e-06
P138:5,N148:285,2.3199096745440075e-06
P150:3,N140:426,2.3198482076344347e-06
P141:5,N146:389,2.3198182507651225e-06
P151:1,N147:706,2.3192316686433976e-06
P141:5,N141:324,2.319030054252763e-06
P152:1,N139:2611,2.318842014358898e-06
P142:2,N142:866,2.3182942750622882e-06
P169:1,N150:39,2.3182777237590102e-06
P125:1,N169:4473,2.318068223693166e-06
P169:1,N138:487,2.3180624970970705e-06
P142:3,N152:313,2.318024511648109e-06
P152:1,N137:172,2.3176913165596255e-06
P141:4,N147:67,2.3174714472428584e-06
P125:1,N152:338,2.3173395540398355e-06
P169:1,N169:3296,2.317286016518744e-06
P142:3,N152:464,2.317162883415969e-06
P142:3,N141:266,2.317145435503928e-06
P149:3,N145:324,2.3167944022271664e-06
P150:4,N144:374,2.3167027510981344e-06
P144:3,N145:245,2.3166434500123157e-06
P152:1,N148:155,2.3164393167449844e-06
P152:1,N138:520,2.316225406810446e-06
P150:3,N152:181,2.3161863493598457e-06
P146:2,N141:963,2.3157279712960525e-06
P153:30551,N149:816,2.315162601839482e-06
P146:2,N169:3132,2.314926977382473e-06
P152:1,N140:590,2.3148871397777233e-06
P139:7,N148:320,2.314373926021324e-06
P150:4,N146:456,2.3139593474290864e-06
P147:2,N140:774,2.3132180747972552e-06
P153:30550,N141:792,2.313025335168179e-06
P125:1,N150:1202,2.3129777962306823e-06
P141:5,N149:467,2.312163199301889e-06
P153:30551,N125:1039,2.311490288983279e-06
P150:4,N148:1371,2.311150825697262e-06
P152:1,N147:625,2.310988182142881e-06
P151:1,N148:190,2.31088001954778e-06
P150:4,N145:7,2.3106947263053743e-06
P152:1,N143:407,2.3105836413614944e-06
P125:1,N137:358,2.310498895986508e-06
P143:3,N153:7,2.3104829899294634e-06
P153:30551,N139:588,2.3101755633151576e-06
P145:1,N142:872,2.3098295625138735e-06
P145:1,N139:864,2.309604444791303e-06
P169:1,N143:596,2.309372070444743e-06
P142:2,N139:586,2.3092015467348444e-06
P153:30550,N153:155,2.3087580147600285e-06
P142:3,N143:182,2.308376139158059e-06
P151:1,N139:876,2.3082684057072387e-06
P142:3,N150:966,2.308232805613926e-06
P137:3,N150:591,2.30751877507513e-06
P141:5,N137:181,2.307147580564514e-06
P142:3,N147:585,2.3068780789262455e-06
P142:2,N152:491,2.3065048346026214e-06
P149:3,N141:1977,2.3060768989206842e-06
P142:3,N151:50,2.3059986460370314e-06
P142:2,N141:47,2.305457155360349e-06
P142:3,N137:391,2.305358344727419e-06
P138:5,N139:681,2.304914487347217e-06
P149:3,N137:11,2.3032275239784537e-06
P151:1,N142:616,2.3031191034741084e-06
P143:3,N147:230,2.302987313725375e-06
P125:1,N152:187,2.3024921904157405e-06
P142:2,N143:98,2.3023740962584935e-06
P138:4,N140:702,2.301942206931307e-06
P141:4,N152:298,2.3018580353683054e-06
P141:5,N148:188,2.3018133354616227e-06
P145:2,N125:20,2.301708722032968e-06
P143:3,N146:279,2.3016100838457924e-06
P140:1,N148:328,2.301439582324863e-06
P150:4,N125:228,2.3011486034759454e-06
P153:30550,N152:214,2.3004009561548814e-06
P151:1,N143:511,2.3002676749181253e-06
P150:3,N145:361,2.3002207125848726e-06
P152:1,N148:400,2.299784214499773e-06
P139:7,N138:457,2.2992909151449074e-06
P142:2,N141:1118,2.2991430501415767e-06
P142:3,N138:383,2.299076480694531e-06
P142:3,N142:813,2.2989791796732314e-06
P138:5,N148:1369,2.2985149004937913e-06
P145:1,N137:12,2.2984116020540062e-06
P143:3,N144:257,2.2980336797656985e-06
P169:1,N144:311,2.2973665327750127e-06
P142:3,N169:4389,2.2971077787654896e-06
P169:1,N151:156,2.2968716346324797e-06
P169:1,N141:167,2.2966655914709967e-06
P150:2,N137:2,2.2965844056102553e-06
P142:3,N147:660,2.2964904159190867e-06
P148:2,N125:1325,2.29641974240393e-06
P141:4,N145:347,2.2962408711667705e-06
P141:5,N152:298,2.2956510992423057e-06
P142:3,N139:1030,2.295094580129756e-06
P143:3,N137:175,2.29496785964402e-06
P141:5,N140:1788,2.2947315868306766e-06
P150:3,N142:303,2.2943636434802744e-06
P152:1,N151:84,2.2940736804019815e-06
P152:1,N125:1084,2.2931153333980764e-06
P141:4,N148:455,2.292817822991988e-06
P137:3,N147:208,2.292765878191679e-06
P150:4,N140:423,2.29265324243542e-06
P169:1,N145:84,2.292024246133607e-06
P142:3,N153:581,2.291982612053368e-06
P138:5,N147:288,2.2918104444337364e-06
P146:2,N151:8,2.2912561837488703e-06
P138:5,N142:667,2.291172183186046e-06
P152:1,N137:8,2.291061828212383e-06
P138:4,N141:1352,2.2909153913053376e-06
P150:3,N125:117,2.29066584543331e-06
P147:2,N148:1063,2.2905386901451737e-06
P142:2,N153:7,2.29047165602847e-06
P152:1,N138:556,2.2903894775406763e-06
P146:2,N139:10,2.290375887414904e-06
P141:5,N140:984,2.2903607145077663e-06
P125:1,N150:872,2.290232307292629e-06
P125:1,N169:4091,2.2901885346720286e-06
P169:1,N153:460,2.2900422930626128e-06
P146:2,N125:1283,2.289994597022768e-06
P142:3,N137:170,2.2893734631722823e-06
P143:3,N139:1188,2.2889211779663226e-06
P142:3,N153:442,2.2887025066256e-06
P143:3,N150:1124,2.287914094766925e-06
P141:4,N152:362,2.287891524849783e-06
P141:5,N139:817,2.2877737675296215e-06
P141:4,N148:155,2.2877235808977233e-06
P147:2,N148:132,2.287509298722486e-06
P142:3,N151:6,2.2874915515776808e-06
P137:3,N147:37,2.2873224962027115e-06
P150:2,N141:1517,2.287245544377293e-06
P150:2,N143:591,2.2869809562215714e-06
P149:3,N144:34,2.2867777629026016e-06
P142:2,N147:419,2.286633230306338e-06
P150:2,N148:925,2.28654742985793e-06
P169:1,N138:540,2.2860358421457524e-06
P169:1,N143:471,2.2859374510617737e-06
P141:5,N146:500,2.2859099831697004e-06
P143:3,N150:973,2.285896762272045e-06
P125:1,N144:349,2.2854425083248403e-06
P142:2,N150:209,2.2852916095242248e-06
P152:1,N150:559,2.2851777585703155e-06
P142:3,N153:153,2.284825476125002e-06
P150:2,N140:774,2.2845600789685207e-06
P145:2,N138:229,2.284529761206886e-06
P146:2,N138:365,2.2840861521974684e-06
P150:4,N152:199,2.284062492888539e-06
P146:2,N137:283,2.2839910005748957e-06
P142:3,N149:1041,2.2839286570966553e-06
P150:4,N148:135,2.2838264336795713e-06
P138:5,N142:365,2.2836524677278888e-06
P169:1,N151:681,2.283175620457696e-06
P146:2,N125:1052,2.2830068566313287e-06
P141:4,N145:44,2.2827237688688517e-06
P149:2,N150:46,2.28252602875103e-06
P142:2,N169:4054,2.2824917091593134e-06
P140:1,N141:467,2.282433566378154e-06
P144:3,N148:328,2.2823700062068685e-06
P147:2,N141:1774,2.2820340487634107e-06
P138:4,N151:748,2.282003905763572e-06
P142:3,N125:1221,2.2818067346310857e-06
P150:2,N142:769,2.2817303441641817e-06
P149:3,N146:443,2.2813980629330096e-06
P137:3,N139:1892,2.281091468201826e-06
P147:2,N141:1402,2.280216180693155e-06
P138:4,N147:461,2.2799144000137657e-06
P137:3,N125:1325,2.2797311960410765e-06
P144:3,N149:594,2.2788772558982324e-06
P142:3,N140:811,2.2787899300066757e-06
P144:5,N141:2033,2.2782117686590776e-06
P148:2,N147:208,2.2778065433316567e-06
P146:2,N140:423,2.2778027869875944e-06
P143:3,N138:444,2.2768387489033084e-06
P146:2,N147:649,2.2767931320766218e-06
P142:3,N149:98,2.276782023713737e-06
P144:3,N141:1400,2.2760926647932055e-06
P142:3,N143:56,2.2743528341168863e-06
P142:2,N125:485,2.2743041356676947e-06
P146:2,N141:1089,2.274082077841112e-06
P151:1,N153:571,2.2739911811411575e-06
P147:2,N145:362,2.273822484317876e-06
P153:30551,N145:594,2.2736780539260034e-06
P149:2,N152:425,2.273480447363939e-06
P148:2,N150:1401,2.2734269681324612e-06
P153:30550,N153:357,2.272961773330717e-06
P146:2,N137:130,2.2727506370151785e-06
P140:1,N151:748,2.272155156441326e-06
P142:3,N144:99,2.272049488543822e-06
P143:3,N148:897,2.2715176953692946e-06
P125:1,N148:336,2.271405905687586e-06
P143:3,N152:347,2.270982996226106e-06
P141:5,N150:1163,2.2709519279005813e-06
P150:2,N153:134,2.2701628968525606e-06
P143:3,N145:356,2.2699402267806168e-06
P142:2,N148:289,2.269688311735555e-06
P152:1,N153:238,2.2688366225758632e-06
P147:2,N143:309,2.268736277405603e-06
P142:3,N153:339,2.2687274928912237e-06
P169:1,N139:773,2.2685379524832924e-06
P125:1,N169:4458,2.267711950980895e-06
P138:5,N145:245,2.266478446431253e-06
P142:3,N137:159,2.265864265270209e-06
P149:2,N140:426,2.265844601921946e-06
P143:3,N140:913,2.265705663864329e-06
P147:2,N142:616,2.265476375535602e-06
P137:3,N169:3516,2.2653699682721786e-06
P141:4,N147:89,2.2652059382091054e-06
P141:4,N142:466,2.2650455626809143e-06
P143:3,N144:343,2.264728654834821e-06
P142:2,N147:534,2.264220786484877e-06
P145:1,N125:1294,2.2642200366378638e-06
P143:3,N146:495,2.2641850304021128e-06
P144:3,N143:50,2.264161681116227e-06
P169:1,N147:15,2.263433937595549e-06
P150:3,N139:561,2.2632333490930817e-06
P150:3,N152:425,2.2632193855696404e-06
P138:5,N141:59,2.2630504883271965e-06
P142:2,N137:325,2.2627449703665893e-06
P144:3,N144:34,2.262360593837212e-06
P141:4,N153:39,2.2617782699275916e-06
P150:4,N149:968,2.2612156288596724e-06
P141:5,N145:7,2.2610663953345823e-06
P153:30550,N153:72,2.2610586741906668e-06
P144:3,N147:121,2.260617634612588e-06
P153:30551,N153:155,2.2600256083767222e-06
P149:3,N138:229,2.2598227507068046e-06
P169:1,N151:6,2.2596162466539994e-06
P142:3,N145:194,2.2593950369306013e-06
P125:1,N149:665,2.258842857324333e-06
P145:1,N141:8,2.2585086093081267e-06
P142:2,N143:331,2.258455326655184e-06
P139:7,N140:783,2.258125861804976e-06
P145:2,N143:295,2.2578510905768987e-06
P141:4,N138:449,2.257764487991187e-06
P142:2,N148:321,2.257659259414877e-06
P149:2,N140:767,2.257111493663475e-06
P148:2,N142:616,2.256952806525322e-06
P140:1,N125:1250,2.256732764869054e-06
P139:7,N141:381,2.2561973241461616e-06
P151:1,N153:134,2.2561862201790734e-06
P152:1,N142:905,2.255961038934579e-06
P169:1,N150:945,2.255937139746181e-06
P125:1,N152:325,2.2556567175531793e-06
P150:2,N148:677,2.255623940758452e-06
P141:5,N138:404,2.2556206205738346e-06
P137:3,N150:1401,2.2551631786257423e-06
P138:5,N150:591,2.254685440172583e-06
P142:2,N147:61,2.2546768628764105e-06
P138:4,N139:1365,2.2546069375543437e-06
P149:2,N147:721,2.2545717700747704e-06
P140:1,N140:783,2.254309582466798e-06
P149:2,N138:229,2.2536214694476897e-06
P140:1,N150:190,2.2534212478988082e-06
P150:4,N147:296,2.2524032596041694e-06
P151:1,N146:273,2.2521157302265293e-06
P144:4,N141:832,2.251735300286483e-06
P148:2,N148:297,2.2515723993952744e-06
P145:1,N145:187,2.251566020066278e-06
P125:1,N151:96,2.2511171370285985e-06
P143:3,N141:825,2.2505002333800893e-06
P143:3,N140:829,2.2501750201711207e-06
P169:1,N146:469,2.2499001990925543e-06
P169:1,N149:16,2.2499001990925543e-06
P143:3,N153:271,2.2497275713264363e-06
P141:5,N141:1534,2.2495249946529972e-06
P150:2,N150:368,2.249275832639882e-06
P125:1,N142:1170,2.248956080356601e-06
P137:3,N137:766,2.248068122501736e-06
P142:3,N169:2263,2.2477114784170367e-06
P145:1,N125:1250,2.2475984013652244e-06
P140:1,N152:334,2.2472659705103836e-06
P147:2,N125:816,2.24723029941488e-06
P148:2,N143:298,2.2460759873881675e-06
P142:2,N137:147,2.246066983107722e-06
P143:3,N140:612,2.2460374813021994e-06
P142:2,N143:63,2.245718941871751e-06
P148:2,N139:865,2.2451500961964095e-06
P153:30550,N149:844,2.244499840219034e-06
P138:4,N142:553,2.2443610091970004e-06
P151:1,N138:1055,2.2442149489442974e-06
P125:1,N147:69,2.2438973912594396e-06
P147:2,N140:496,2.243849556589328e-06
P125:1,N151:531,2.243573483396413e-06
P145:2,N139:907,2.2433892129541083e-06
P151:1,N141:339,2.2431237385546326e-06
P138:4,N141:1085,2.2428135988107117e-06
P142:2,N141:1225,2.242570433251674e-06
P142:3,N148:508,2.242499156756881e-06
P148:2,N125:262,2.2423831803202275e-06
P148:2,N140:573,2.2423777200865985e-06
P152:1,N149:508,2.2421062546096004e-06
P147:2,N143:207,2.24196234866892e-06
P141:5,N149:492,2.241929171179187e-06
P142:3,N138:570,2.241643874632749e-06
P142:2,N145:356,2.241463508526356e-06
P142:2,N137:384,2.2406596966131467e-06
P144:5,N143:123,2.2404997157413197e-06
P142:3,N169:2141,2.2402193176539677e-06
P150:2,N144:254,2.2401703285558977e-06
P150:3,N138:564,2.240121634847727e-06
P169:1,N138:1226,2.240068799074359e-06
P143:3,N151:455,2.240066283152221e-06
P138:4,N142:1244,2.2398886158715438e-06
P142:2,N140:642,2.2397899934035893e-06
P141:5,N145:424,2.2388620087766565e-06
P151:1,N152:579,2.238286196908789e-06
P125:1,N125:1730,2.2381175138451467e-06
P142:3,N147:441,2.237390229026015e-06
P169:1,N169:2855,2.237245472987517e-06
P169:1,N150:966,2.2367264442125632e-06
P142:3,N150:144,2.236587118705063e-06
P141:5,N147:296,2.236265559437732e-06
P144:3,N153:238,2.2358862086236056e-06
P169:1,N139:2882,2.23578369437379e-06
P141:5,N147:218,2.235700768556037e-06
P152:1,N139:816,2.2356499156845087e-06
P146:2,N153:321,2.235445136007523e-06
P142:2,N149:1035,2.2349324452833124e-06
P143:3,N146:302,2.2347307346295008e-06
P141:4,N150:1388,2.2346376212722188e-06
P145:2,N146:522,2.234468424854404e-06
P169:1,N140:906,2.2344521615281064e-06
P169:1,N149:973,2.234433645364969e-06
P148:2,N153:571,2.2339587583267745e-06
P152:1,N141:1490,2.233867246221942e-06
P169:1,N151:550,2.2338148284049636e-06
P169:1,N144:85,2.23364529876288e-06
P148:2,N138:524,2.233545676655986e-06
P138:4,N153:573,2.233536906085588e-06
P142:2,N169:2956,2.233487833647159e-06
P145:2,N150:46,2.2333437826010504e-06
P137:3,N140:573,2.232827082369852e-06
P143:3,N151:568,2.2327712337312014e-06
P138:5,N169:4097,2.2327045113217626e-06
P125:1,N143:450,2.2326513089188247e-06
P149:2,N148:317,2.232466199849741e-06
P146:2,N142:695,2.2320705949198236e-06
P150:4,N149:467,2.231960691522276e-06
P141:4,N143:98,2.2318959651836717e-06
P143:3,N139:877,2.2315164802332773e-06
P125:1,N140:907,2.2314889584770935e-06
P125:1,N141:1290,2.231341221074596e-06
P150:2,N144:144,2.230993597486165e-06
P150:2,N141:381,2.230871950776094e-06
P150:4,N142:825,2.230701131521543e-06
P152:1,N152:579,2.2301098576225727e-06
P146:2,N153:354,2.229526228654403e-06
P143:3,N139:2741,2.2295191123107843e-06
P145:2,N152:181,2.229309764613476e-06
P137:3,N125:1662,2.229105757752944e-06
P169:1,N152:377,2.2288378676458723e-06
P151:1,N146:340,2.228828636571333e-06
P125:1,N169:1788,2.2285049417245168e-06
P169:1,N149:67,2.228458460452824e-06
P141:5,N150:651,2.228395627948566e-06
P147:2,N125:1656,2.22836475469952e-06
P142:3,N146:449,2.22828603274099e-06
P125:1,N150:929,2.2278677546223558e-06
