update,stu_fraction,source_switches,recent_stu,bn_shift,gradient_norm,clipped,bce,normal_bce,anomaly_bce,lr,ranking_weight
394,0.25,4,0.17935998792529037,0.003663800121045992,1.2783526182174683,True,0.16145763511474476,0.011090432346378205,0.3118248378831113,0.0001782407633451211,1.0
395,0.125,3,0.1751094373507175,0.0034443800936839945,1.11165452003479,True,0.014986211369151268,0.011451755057018008,0.01852066768128453,0.00017810815171781492,1.0
396,0.125,2,0.17118726435963283,0.003559879791104166,1.5456186532974243,True,0.021842634237483956,0.009563574570980744,0.03412169390398717,0.00017797518743044516,1.0
397,0.375,4,0.186589831934491,0.0048571408398383155,2.1772379875183105,True,0.008746117141102027,0.009816342670116286,0.0076758916120877665,0.00017784187109113418,1.0
398,0.125,2,0.18197577745174884,0.0041213480196161814,2.636788845062256,True,0.04932366197434258,0.017736239841179596,0.08091108410750555,0.00017770820330961456,1.0
399,0.125,2,0.17733198465200717,0.0036252498470221183,1.1684194803237915,True,0.029406023954043896,0.02448588069473059,0.0343261672133572,0.0001775741846972261,1.0
400,0.0,0,0.16363214799001297,0.004470304786567372,0.3664501905441284,False,0.01621332421876132,0.03239668024544702,2.9968192075618633e-05,0.00017743981586691336,1.0
401,0.375,4,0.1794272104736986,0.005899031284158435,11.496749877929688,True,0.530243939005613,0.016309742922785742,1.0441781350884403,0.00017730509743322238,1.0
402,0.25,4,0.18516849650060713,0.004808080835755719,2.272783041000366,True,0.12134791852191927,0.024034359328634434,0.2186614777152041,0.0001771700300122984,1.0
403,0.25,4,0.1902702078211301,0.004529940517266503,1.5403361320495605,True,0.024367672605570607,0.02740429796323637,0.02133104724790484,0.0001770346142218826,1.0
404,0.5,7,0.21410436875271546,0.006213464974788293,2.5232527256011963,True,0.025955231827176413,0.035469099337162226,0.016441364317190597,0.0001768988506813095,1.0
405,0.0,1,0.19756367032040714,0.005204633053399377,0.876862108707428,False,0.0339179549201152,0.06765824734260724,0.0001776624976231609,0.00017676274001150413,1.0
406,0.25,3,0.20171563009387244,0.0047491276090847155,1.3470525741577148,True,0.027410593632885165,0.05341689477020327,0.0014042924955670636,0.0001766262828349791,1.0
407,0.125,3,0.19554682894631567,0.0037001697864735986,1.0662280321121216,True,0.022365865798850568,0.044720081810635,1.1649787066138424e-05,0.0001764894797758318,1.0
408,0.125,2,0.1901427889224168,0.003858892842395327,1.2791110277175903,True,0.03531260920622522,0.057344024111924206,0.013281194300526237,0.00017635233145974158,1.0
409,0.125,2,0.184868051155898,0.003999968038012088,2.2881858348846436,True,0.022713689790864373,0.044647128192559386,0.0007802513891693604,0.0001762148385139667,1.0
410,0.25,4,0.1900919734733342,0.004909929410113284,2.51847505569458,True,0.015413175850635664,0.02216346505276809,0.008662886648503237,0.0001760770015673419,1.0
411,0.25,4,0.19442712156986208,0.004144685924756437,0.294147789478302,False,0.015536963378375348,0.027174926291112147,0.0038990004656385495,0.00017593882125027495,1.0
412,0.125,2,0.18910958488148247,0.003905279357011249,4.959997177124023,True,0.015761414985399076,0.01607680980639087,0.015446020164407277,0.00017580029819474412,1.0
413,0.125,2,0.18391466760886435,0.004251418278015122,1.5113732814788818,True,0.04703860351363021,0.013005607603870066,0.08107159942339036,0.00017566143303429538,1.0
414,0.375,6,0.19853289734262394,0.004979142361903848,1.6108545064926147,True,0.012812607650231237,0.009525246176275183,0.01609996912418729,0.00017552222640403913,1.0
415,0.25,4,0.20221882117137907,0.004736658949773113,0.4380870461463928,False,0.007091175289758801,0.014182249367341282,1.0121217632093837e-07,0.00017538267894064762,1.0
416,0.0,0,0.18659634434935837,0.005846916084730929,0.21313242614269257,False,0.009626887972139876,0.013499486027488697,0.005754289916791054,0.00017524279128235194,1.0
417,0.0,0,0.17218078674801562,0.006628674505483438,1.6365909576416016,True,0.01431352882596716,0.023539619528589364,0.0050874381233449555,0.00017510256406893902,1.0
418,0.0,0,0.15887890745415653,0.0058586770843935135,0.38260844349861145,False,0.01825336904819662,0.03161886438565416,0.0048878737107390805,0.00017496199794174883,1.0
419,0.125,2,0.15630765890982748,0.005320552124514247,0.19291937351226807,False,0.008320516736682167,0.015722309776756125,0.0009187236966082078,0.00017482109354367137,1.0
420,0.0,0,0.14423206295749233,0.004904494600524903,1.7564489841461182,True,0.11147023241449398,0.02877760285798494,0.19416286197100302,0.00017467985151914376,1.0
421,0.0,0,0.1330893708604198,0.005394564374045432,0.35067659616470337,False,0.012804704706694184,0.02553418804705602,7.522136633234749e-05,0.0001745382725141472,1.0
422,0.25,2,0.1425085108462022,0.004895157996675804,0.5178350210189819,False,0.013550617398589267,0.02485148683042227,0.0022497479667562634,0.00017439635717620422,1.0
423,0.25,4,0.1510049323941568,0.004675426873632264,0.603541374206543,False,0.026187320838911288,0.023373512656554473,0.0290011290212681,0.00017425410615437548,1.0
424,0.5,5,0.17825976179316497,0.006933083107254542,0.9925011992454529,False,0.01946049400378072,0.009213889707657448,0.029707098299903992,0.00017411152009925705,1.0
425,0.375,7,0.19340901101863783,0.00531796669291416,5.001046657562256,True,0.018242245373009173,0.01430219440830134,0.022182296337717004,0.00017396859966297716,1.0
426,0.25,3,0.19778779225106907,0.003985771546256398,0.07934599369764328,False,0.004364480180561879,0.008722278620310827,6.681740812930764e-06,0.00017382534549919345,1.0
427,0.25,3,0.20172828940135556,0.003192362020071599,2.106257438659668,True,0.009555524197458401,0.01133271590825791,0.0077783324866588935,0.00017368175826308984,1.0
428,0.25,2,0.20525956936012088,0.004245650844768042,2.2898454666137695,True,0.04647811615972504,0.018664155032123382,0.0742920772873267,0.00017353783861137362,1.0
429,0.125,2,0.19910516860761124,0.003871839569225851,1.3221288919448853,True,0.028932654636712046,0.05768902463735798,0.00017628463606611769,0.00017339358720227233,1.0
430,0.0,0,0.18372323796584974,0.005248417623956775,4.64855432510376,True,0.048331351260748376,0.015753842417344108,0.08090886010415264,0.000173249004695531,1.0
431,0.125,2,0.17942964307610607,0.004281118207022465,0.11647997051477432,False,0.005451360925484105,0.010049258061817133,0.0008534637891510771,0.00017310409175240875,1.0
432,0.125,2,0.1750776516705722,0.004267181482340114,2.2649035453796387,True,0.03492047703150968,0.010971893522738068,0.0588690605402813,0.0001729588490356761,1.0
433,0.25,4,0.1804785877709899,0.004634685721684684,1.0146031379699707,True,0.008249913998246245,0.013914332961958755,0.002585495034533736,0.0001728132772096118,1.0
434,0.125,2,0.1764356593235246,0.003959241313600954,0.14533349871635437,False,0.005119935239086905,0.00946719675540339,0.0007726737227704198,0.00017266737693999974,1.0
435,0.25,2,0.1817297705416843,0.005809540196601792,20.825149536132812,True,0.09505017662230053,0.009572801446339504,0.18052755179826155,0.00017252114889412608,1.0
436,0.375,5,0.19709714168694253,0.005195127141695287,6.344065189361572,True,0.12608488303280968,0.0400825478386477,0.21208721822697166,0.0001723745937407761,1.0
437,0.125,3,0.19157333177853425,0.0038755444597614497,0.2936498820781708,False,0.012425453027323216,0.019707141412248583,0.0051437646423978505,0.00017222771215023093,1.0
438,0.25,4,0.19589492897159208,0.004331248530027866,0.18903866410255432,False,0.011189024137097143,0.02235287319752056,2.5175076673723714e-05,0.0001720805047942649,1.0
439,0.125,2,0.19027090687287085,0.004126489700510437,1.3168929815292358,True,0.02643448276228227,0.032421103329018805,0.020447862195545737,0.00017193297234614218,1.0
440,0.125,2,0.18537246982093042,0.005202910201191172,0.37528231739997864,False,0.01718721509412014,0.03437361440622882,8.15782011462001e-07,0.00017178511548061377,1.0
441,0.25,3,0.1908524630202633,0.0045015886755810286,0.8143649101257324,False,0.01681926465270309,0.03179234904067599,0.0018461802647301902,0.0001716369348739144,1.0
442,0.0,1,0.17610809767044877,0.006023165326506595,0.17625203728675842,False,0.007423488899194617,0.014844663796401905,2.3140019873284242e-06,0.00017148843120375946,1.0
443,0.0,0,0.16250281277120057,0.005811263629118538,0.2641625702381134,False,0.013955841137624476,0.024353285946144585,0.0035583963291043685,0.00017133960514934194,1.0
444,0.25,3,0.16936340980824896,0.005143045081225401,1.8448562622070312,True,0.011409514418376664,0.022327203107065118,0.0004918257296882112,0.00017119045739132923,1.0
445,0.0,1,0.15627918783078332,0.005547305170514553,0.7678569555282593,False,0.028633272418793113,0.054982620151682454,0.0022839246859037736,0.0001710409886118601,1.0
446,0.25,1,0.16410579142035972,0.004382032916308892,0.05919589102268219,False,0.0032934454674950417,0.00643749948844837,0.00014939144654171392,0.00017089119949454147,1.0
447,0.125,2,0.16142774835803186,0.00369824401772069,0.0698898658156395,False,0.005613583469565257,0.01080779038877719,0.00041937655035332254,0.00017074109072444542,1.0
448,0.25,5,0.16827139982482928,0.00435559424340334,1.7177199125289917,True,0.010893770831424534,0.005341161969922624,0.016446379692926446,0.000170590662988106,1.0
449,0.125,2,0.16517154141232046,0.004887923617461214,0.5407081842422485,False,0.02963104928897754,0.004141439379413163,0.055120659198541914,0.0001704399169735159,1.0
450,0.25,4,0.17172596500271023,0.003714314173444943,1.9063726663589478,True,0.011163208880851665,0.0051321978769218145,0.017194219884781516,0.0001702888533701238,1.0
451,0.125,2,0.1682602231017655,0.003931317570963861,0.042978815734386444,False,0.002835543593621015,0.005058517032774735,0.000612570154467295,0.00017013747286883052,1.0
452,0.125,2,0.16496421815041223,0.004441320690450634,2.691007614135742,True,0.04979121848809528,0.0027055531228569237,0.09687688385333364,0.0001699857761619866,1.0
453,0.125,2,0.16154051054781277,0.0032998135161509796,6.946049213409424,True,0.1747990834257577,0.003589342380867545,0.34600882447064785,0.0001698337639433885,1.0
454,0.25,2,0.1685646390431717,0.004159839836531473,6.305349826812744,True,0.047678963368707694,0.00563888514339686,0.08971904159401853,0.00016968143690827573,1.0
455,0.125,2,0.1650520268442441,0.004047147836034897,0.7652643322944641,False,0.006417923321518774,0.011743757185126892,0.0010920894579106565,0.00016952879575332788,1.0
456,0.25,3,0.17171568356911085,0.00431517374833805,4.475775241851807,True,0.006061352074432423,0.010796233159365176,0.001326470989499669,0.0001693758411766609,1.0
457,0.125,3,0.16786453745747063,0.004166396156249381,11.547840118408203,True,0.12992376841532874,0.010898117359572787,0.2489494194710847,0.00016922257387782432,1.0
458,0.0,0,0.15489611132147788,0.004820480206851395,1.668078899383545,True,0.0447264906676956,0.06595713678596211,0.023495844549429087,0.00016906899455779794,1.0
459,0.125,2,0.15243946540841016,0.003394387614506858,3.2740678787231445,True,0.013895182501764412,0.027657159285086105,0.0001332057184427196,0.00016891510391898857,1.0
460,0.25,4,0.16026569792703896,0.00414945094397967,3.8736839294433594,True,1.059644241119193,0.019938752010296046,2.09934973022809,0.00016876090266522694,1.0
461,0.0,0,0.14788432246096292,0.004024096005724351,7.336534023284912,True,0.1136742357823131,0.03552443047191189,0.1918240410927143,0.00016860639150176432,1.0
462,0.0,0,0.1364594739399212,0.005488053933777904,4.470852375030518,True,0.018110960806131008,0.03587464452632922,0.0003472770859327972,0.00016845157113526936,1.0
463,0.375,4,0.15522421568248732,0.005901633678088844,1.5226973295211792,True,0.012251063878148304,0.02328630482452043,0.0012158229317761771,0.00016829644227382495,1.0
464,0.125,1,0.15323232146775032,0.0038814085088804645,0.4634858965873718,False,0.021663990246201886,0.03615819922126674,0.00716978127113703,0.00016814100562692489,1.0
465,0.25,5,0.16070911314325012,0.004828170776577106,0.17901137471199036,False,0.013893691672042996,0.027787372409808983,1.0934277008193147e-08,0.0001679852619054706,1.0
466,0.0,0,0.14829348149915036,0.004294402185075725,0.3459146320819855,False,0.025406740750303993,0.04755341737905393,0.0032600641215540563,0.00016782921182176803,1.0
467,0.375,3,0.16615182476559592,0.006690419575268606,1.1264891624450684,True,0.013928888236612645,0.027367511153006167,0.0004902653202191231,0.0001676728560895242,1.0
468,0.25,4,0.1731167147719712,0.003426746689231555,1.390093207359314,True,0.022148948757752942,0.029075192151498928,0.015222705364006956,0.00016751619542384406,1.0
469,0.25,4,0.17944552007262798,0.005092555064774632,0.5692049860954285,False,0.013753806124402985,0.019422708885428536,0.008084903363377431,0.00016735923054122726,1.0
470,0.25,3,0.1850863915858763,0.003997308460429493,1.7719413042068481,True,0.09482661619444456,0.01864019726971349,0.17101303511917562,0.00016720196215956476,1.0
471,0.375,6,0.19960924744068584,0.00711347737681197,0.5412823557853699,False,0.01089850446787598,0.012963459844280682,0.00883354909147128,0.00016704439099813557,1.0
472,0.375,3,0.21311307602765278,0.005135266666086703,1.397374153137207,True,0.009481537402961827,0.018616058989571662,0.00034701581635199186,0.00016688651777760352,1.0
473,0.125,3,0.20644996021773057,0.004171171588448293,5.832601547241211,True,0.12369299597646105,0.02806956610048076,0.21931642585244135,0.00016672834322001398,1.0
474,0.0,0,0.19050060545576608,0.005206666553674398,0.6415731310844421,False,0.016602086702283452,0.031393117433550895,0.0018110559710160094,0.0001665698680487904,1.0
475,0.125,2,0.18510407644868454,0.004177975785053246,1.1642367839813232,True,0.022217341688279664,0.02156103839732901,0.022873644979230317,0.0001664110929887312,1.0
476,0.125,1,0.18080380446000377,0.004241283904512525,0.2330232411623001,False,0.011926287216307063,0.02308820624550493,0.000764368187109197,0.00016625201876600633,1.0
477,0.0,1,0.16683575129785164,0.004604356803975165,1.0612425804138184,True,0.04360330590220912,0.0322598541370285,0.054946757667389746,0.000166092646108154,1.0
478,0.125,2,0.16355276445098857,0.004174447138655548,0.32190269231796265,False,0.06713047963602103,0.024516204957472854,0.10974475431456922,0.00016593297574407723,1.0
479,0.375,4,0.17945390062924896,0.005282642405093358,0.4979039132595062,False,0.008641071345697356,0.016773314009568458,0.0005088286818262533,0.0001657730084040408,1.0
480,0.0,0,0.1655901347000347,0.0055523940888385186,0.12392594665288925,False,0.009314405858675406,0.018051279139764037,0.0005775325775867744,0.00016561274481966765,1.0
481,0.25,4,0.17201807172313152,0.003975543287473123,1.8819949626922607,True,0.006860328808446481,0.012894520690666022,0.0008261369262269407,0.00016545218572393562,1.0
482,0.125,2,0.16843175302824104,0.004621402484473748,9.87407398223877,True,0.05318317480853719,0.012561356130979947,0.09380499348609443,0.000165291331851174,1.0
483,0.125,1,0.16541950648000314,0.004022176824236207,4.752842426300049,True,0.03111205799027939,0.02006742328669189,0.04215669269386689,0.00016513018393706045,1.0
484,0.25,3,0.17234097195930786,0.003800469613097492,0.2524782717227936,False,0.014647750267296127,0.013261910225844565,0.016033590308747687,0.00016496874271861725,1.0
485,0.125,1,0.16902671750800227,0.004773786969445813,0.09779593348503113,False,0.007563631151419227,0.014501515904692374,0.0006257463981460797,0.0001648070089342083,1.0
486,0.125,3,0.16557446689707592,0.003943981070826305,0.4590163230895996,False,0.011553420155124063,0.014863848227901467,0.008242992082346658,0.00016464498332353553,1.0
487,0.25,2,0.1724839608620081,0.0042167753314896255,0.1547725796699524,False,0.043875499943578054,0.014532722059490952,0.07321827782766516,0.00016448266662763542,1.0
488,0.375,4,0.18778635175234099,0.004563448197875925,4.527318000793457,True,0.03814165500495742,0.00818907532396314,0.0680942346859517,0.00016432005958887601,1.0
489,0.25,4,0.1924995132445177,0.004966028565156538,3.964095115661621,True,0.038851970163411104,0.014013142288418622,0.06369079803840358,0.00016415716295095303,1.0
490,0.375,3,0.20694270602034587,0.005592692040000947,3.894575357437134,True,0.018624585821849924,0.01222250147168475,0.025026670172015097,0.00016399397745888678,1.0
491,0.375,7,0.21977704562484093,0.005307856272468182,2.559441328048706,True,0.05127046541199935,0.018791993000311154,0.08374893782368756,0.00016383050385901867,1.0
492,0.0,0,0.20279810280736493,0.006186635342369082,2.1417346000671387,True,0.010948339768302506,0.0189430483579766,0.0029536311786284106,0.00016366674289900777,1.0
493,0.25,2,0.20643982350554388,0.004131466990969424,1.5525397062301636,True,0.0180495181471912,0.036009644704618475,8.939158976392418e-05,0.00016350269532782746,1.0
494,0.25,3,0.21019424185837687,0.003926307417753225,2.6361801624298096,True,0.007802322831495384,0.01298569215835973,0.002618953504631039,0.00016333836189576188,1.0
495,0.0,1,0.19395562147411627,0.005459058968771728,0.5321904420852661,False,0.017663290728732572,0.02402489224763427,0.011301689209830873,0.00016317374335440268,1.0
496,0.25,1,0.19887152066971073,0.0031865580674004124,1.932440996170044,True,0.010698221801463006,0.021292275528538736,0.00010416807438727743,0.00016300884045664538,1.0
497,0.125,2,0.19350764057078804,0.003872468367751687,0.11936508864164352,False,0.006345754291495689,0.012675279651334581,1.6228931656796233e-05,0.0001628436539566861,1.0
498,0.125,3,0.18845814866795957,0.004430391092610465,0.5792236924171448,False,0.010899898162806447,0.019722469994337494,0.0020773263312753986,0.00016267818461001798,1.0
499,0.5,3,0.2130145582990779,0.006660823746262026,2.8183631896972656,True,0.002610986445385733,0.004736749065429692,0.0004852238253417739,0.00016251243317342778,1.0
500,0.125,3,0.206261043506381,0.004381622308657781,0.1723584234714508,False,0.007678303852628531,0.00996929665647761,0.005387311048779454,0.00016234640040499254,1.0
501,0.125,2,0.19993224366267948,0.004220383460520212,0.7034519910812378,False,0.044102089943935205,0.008041349801496366,0.08016283008637405,0.0001621800870640758,1.0
502,0.0,0,0.18448641708480765,0.006425803541539847,1.0225098133087158,True,0.016515911134581538,0.007688087459965754,0.025343734809197323,0.00016201349391132446,1.0
503,0.25,4,0.18973982265902264,0.00405213240146607,1.8582602739334106,True,0.04210583233017053,0.007154724873933733,0.07705693978640733,0.00016184662170866515,1.0
504,0.0,0,0.1750814146803076,0.004859658222235511,0.5989988446235657,False,0.012217541832732772,0.012486166936727853,0.01194891672873769,0.00016167947121930066,1.0
505,0.25,2,0.1802909014622683,0.003828441618470706,3.6174776554107666,True,0.016797441216237628,0.012751212839730103,0.020843669592745154,0.00016151204320770664,1.0
506,0.125,2,0.17568312625700494,0.003893958047414984,0.5860843658447266,False,0.015032584747369994,0.021792215513599042,0.008272953981140944,0.00016134433843962803,1.0
507,0.25,4,0.18113143424817174,0.004355039355015697,4.114095211029053,True,0.08506725815811492,0.021235799894064863,0.14889871642216496,0.00016117635768207538,1.0
508,0.25,2,0.18683906994662014,0.004286644458290791,3.869354486465454,True,0.022700123923542165,0.0279894590036067,0.01741078884347763,0.0001610081017033217,1.0
509,0.125,2,0.18201072060509083,0.0034941065491483356,1.6346887350082397,True,0.02940661279412482,0.05859865476636993,0.000214570821879706,0.0001608395712728986,1.0
510,0.125,2,0.17775042676735003,0.004261980350254741,0.3562212586402893,False,0.030386802899213902,0.060773592818232074,1.298019573008188e-08,0.00016067076716159303,1.0
511,0.125,2,0.1736242233318708,0.004194224891469535,0.7072789072990417,False,0.037447217750760396,0.07315063727352983,0.0017437982279909687,0.00016050169014144355,1.0
512,0.5,5,0.1989345824976621,0.006869416330165717,0.4396728575229645,False,0.015084683433062724,0.028989978910506618,0.0011793879556188317,0.00016033234098573686,1.0
513,0.25,5,0.2028806320319611,0.004073461248734056,7.150664329528809,True,0.015315064677997139,0.029965657959479253,0.0006644713965150256,0.0001601627204690044,1.0
514,0.125,2,0.19700802680967525,0.0046747858621355234,1.2956470251083374,True,0.040428760777708336,0.017446376016729406,0.06341114553868726,0.0001599928293670187,1.0
515,0.25,1,0.2016881114983413,0.004108821418834735,10.347047805786133,True,0.09362678459685887,0.015871398479286338,0.1713821707144314,0.0001598226684567897,1.0
516,0.125,3,0.1960066348142812,0.0039853293200916426,3.0962061882019043,True,0.2176579555480017,0.016472371329343625,0.4188435397666598,0.00015965223851656146,1.0
517,0.25,4,0.20017888384155888,0.003250079565367826,0.4830758571624756,False,0.02189144139689453,0.016600426931808236,0.02718245586198082,0.00015948154032580837,1.0
518,0.375,4,0.2131524479743813,0.0053492620733323675,1.4957550764083862,True,0.018673480826717343,0.016654057431196925,0.02069290422223776,0.00015931057466523181,1.0
519,0.125,1,0.2066852904726836,0.003695229135202011,0.9103508591651917,False,0.014426747322480242,0.01600405313582389,0.012849441509136594,0.00015913934231675638,1.0
520,0.125,3,0.2004207451999623,0.0036524470356134498,4.0681047439575195,True,0.009748036408958154,0.01941763035481924,7.844246309706617e-05,0.0001589678440635263,1.0
521,0.25,4,0.20415006978555525,0.00453724812452235,0.14669166505336761,False,0.012228603172065472,0.015042071984511986,0.009415134359618958,0.00015879608068990214,1.0
522,0.25,3,0.20769904724078067,0.004408445746003259,20.526762008666992,True,0.3543720290591592,0.017601965264580084,0.6911420928537383,0.00015862405298145682,1.0
523,0.125,3,0.2013561838791643,0.0036261782341008766,0.3349933922290802,False,0.014660471522764656,0.028567236948236,0.0007537060972933127,0.00015845176172497237,1.0
524,0.25,3,0.20560135036475158,0.0033654467381681197,0.5035406351089478,False,0.009663611511328335,0.019146153926969202,0.00018106909568746642,0.000158279207708436,1.0
525,0.25,5,0.20873831681030042,0.0038606265520841876,3.335537910461426,True,0.01703451107780424,0.03138851384507289,0.0026805083105355906,0.0001581063917210369,1.0
526,0.25,3,0.21202697585452907,0.0035710477231173047,0.8732258081436157,False,0.012322433522118622,0.01639912386272914,0.008245743181508104,0.00015793331455316224,1.0
527,0.25,4,0.21525272714536342,0.003140943998836252,1.2199349403381348,True,0.0077781727559278055,0.015556332951418297,1.2560437313159082e-08,0.0001577599769963937,1.0
528,0.0,1,0.1986233119345248,0.005462345146761185,1.0519241094589233,True,0.013623599321640794,0.023678037338363635,0.003569161304917953,0.00015758637984350399,1.0
529,0.0,0,0.18327860727728448,0.004754704892558485,8.84619426727295,True,0.013245595110780493,0.026063975439996796,0.00042721478156419057,0.00015741252388845305,1.0
530,0.25,3,0.18872532256725266,0.0038755638719300354,0.49722132086753845,False,0.009457783110372169,0.01091219235958119,0.008003373861163147,0.00015723840992638442,1.0
531,0.125,3,0.1840452901031302,0.003901923596897493,5.043567180633545,True,0.07417058219108195,0.013081006956905164,0.13526015742525874,0.00015706403875362176,1.0
532,0.125,2,0.1792416164711208,0.0034559732776546347,0.11611733585596085,False,0.008362037428555291,0.007174820902802472,0.009549253954308109,0.000156889411167665,1.0
533,0.25,3,0.18471490409848074,0.0040076065659922794,3.805600881576538,True,0.06157566649097028,0.007950416944621464,0.11520091603731909,0.0001567145279671868,1.0
534,0.25,5,0.18956248923264518,0.004237318832650131,9.984770774841309,True,0.055462525077716464,0.009529055372367635,0.1013959947830653,0.00015653938995202905,1.0
535,0.25,2,0.19384248319498307,0.0032978599218547295,0.18661615252494812,False,0.004115339261980335,0.008132504406547138,9.817411741353225e-05,0.00015636399792319882,1.0
536,0.25,4,0.1984701129229039,0.0032286075749844716,0.2456502616405487,False,0.013215563831033554,0.008917020017499942,0.017514107644567165,0.00015618835268286512,1.0
537,0.375,6,0.21167078768018968,0.0037195583986970294,3.335057258605957,True,0.039164638023041355,0.006553020585980117,0.07177625546010259,0.00015601245503435492,1.0
538,0.125,2,0.20473289779128376,0.003867816472182608,0.6823186874389648,False,0.010108794681068248,0.014766614430111926,0.005450974932024569,0.00015583630578214962,1.0
539,0.125,2,0.19852215531176073,0.0046687354330320055,3.8796355724334717,True,0.036408073681382436,0.013363670039094316,0.05945247732367055,0.00015565990573188147,1.0
540,0.375,4,0.21220691901939265,0.005321209646633527,9.590296745300293,True,0.08004272754212197,0.013300375300603288,0.14678507978364064,0.00015548325569032963,1.0
541,0.0,0,0.19581280864603987,0.00549496389727567,2.260335922241211,True,0.021730229172194748,0.02401014861602827,0.019450309728361228,0.0001553063564654166,1.0
542,0.375,6,0.20960599187317283,0.0055954150963634566,1.0569130182266235,True,0.00891760582913538,0.0174927718445874,0.0003424398136833591,0.00015512920886620466,1.0
543,0.25,3,0.21321381692127198,0.003557717114454999,1.545224666595459,True,0.011785831676328342,0.023454711551118862,0.00011695180153782218,0.000154951813702892,1.0
544,0.0,1,0.1967419183428296,0.005310163239095325,4.865901947021484,True,0.01696872782820144,0.033516911473713495,0.0004205441826893848,0.00015477417178680895,1.0
545,0.125,2,0.1910524618214171,0.004252813587363133,0.16766135394573212,False,0.01137825646656043,0.022756512916953617,1.616724592697423e-11,0.00015459628393041456,1.0
546,0.125,2,0.1860936455031054,0.004067946775166348,0.557992160320282,False,0.01518265521906461,0.0257251255233196,0.004640184914809619,0.00015441815094729256,1.0
547,0.375,3,0.2004523790278206,0.005181069863621197,4.201513290405273,True,0.7770329271291975,0.024775761619418593,1.5292900926389763,0.00015423977365214796,1.0
548,0.625,4,0.23301272470545584,0.008839386603162932,0.5348500609397888,False,0.014919407821232368,0.011468036972050271,0.018370778670414464,0.00015406115286080294,1.0
549,0.0,1,0.21501125545615288,0.006025299914233025,0.19341522455215454,False,0.013304854594474638,0.026609703606152498,5.582796778119454e-09,0.00015388228939019344,1.0
550,0.125,2,0.20810348521445124,0.0044349918688540565,0.482875794172287,False,0.018299314918320413,0.03546003309117393,0.001138596745466895,0.00015370318405836535,1.0
551,0.625,5,0.24036290095166393,0.007985389521651004,6.62617826461792,True,0.14271039904239322,0.010620334077961417,0.274800464006825,0.00015352383768447067,1.0
552,0.125,3,0.23139955169045157,0.00460769124277852,0.244211345911026,False,0.00914362951785624,0.016781828926856545,0.0015054301088559322,0.0001533442510887638,1.0
553,0.25,3,0.23284336209443338,0.004256728465873452,0.29731500148773193,False,0.005786215457976926,0.011572018009339607,4.1290661424519683e-07,0.0001531644250925979,1.0
554,0.25,5,0.23407077849940747,0.003367454990465216,5.982929229736328,True,0.008266442800426991,0.016493750553087674,3.913504776630778e-05,0.00015298436051842097,1.0
555,0.125,2,0.2256905589809411,0.003667005351246629,0.2705548107624054,False,0.009498039647321066,0.015289352838926781,0.003706726455715352,0.00015280405818977218,1.0
556,0.375,4,0.23679122085521487,0.004680489538150956,2.3801684379577637,True,0.014676360382219124,0.01300853377462954,0.016344186989808707,0.00015262351893127814,1.0
557,0.125,1,0.2284978427312594,0.004560985137176141,1.2034178972244263,True,0.02095126405674895,0.015856916359758666,0.026045611753739237,0.00015244274356864898,1.0
558,0.125,3,0.2202599735625049,0.004658835782137583,2.7577579021453857,True,0.02701056830059549,0.023441180328953908,0.030579956272237075,0.00015226173292867478,1.0
559,0.125,2,0.21294671199963533,0.0031637204224492445,0.3848119080066681,False,0.017498214562816715,0.029688802291207836,0.005307626834425591,0.0001520804878392216,1.0
560,0.375,6,0.22541909217260372,0.005286441231395045,1.9455474615097046,True,0.018925879267843296,0.032844271725331234,0.005007486810355357,0.00015189900912922783,1.0
561,0.25,4,0.22760726132502837,0.0038447710825284063,0.7936225533485413,False,0.016149748993136464,0.022724681808065136,0.009574816178207792,0.00015171729762870027,1.0
562,0.25,4,0.22923628329993906,0.0044505741489356205,1.098872423171997,True,0.01550310645946126,0.021856916109540922,0.009149296809381598,0.00015153535416871048,1.0
563,0.125,2,0.22084721766446433,0.0037981397480274124,0.5540436506271362,False,0.017932981794556116,0.035721113614855554,0.00014484997425668082,0.0001513531795813908,1.0
564,0.125,2,0.21329549887805246,0.0037637085491018605,4.938579082489014,True,0.09378218867455233,0.022051668150995664,0.165512709198109,0.00015117077469993084,1.0
565,0.125,2,0.2066182899350793,0.0033967667933376125,0.43672099709510803,False,0.012599686966106027,0.025185500422005513,1.3873510206539761e-05,0.00015098814035857325,1.0
566,0.125,2,0.20007073230337416,0.003857982960966913,0.8061642646789551,False,0.023168845712391507,0.04124233608004327,0.00509535534473975,0.00015080527739261027,1.0
567,0.0,0,0.1846142067432472,0.00483127793924685,0.3190622329711914,False,0.015705522965471102,0.031283019931803074,0.00012802599913913003,0.0001506221866383798,1.0
568,0.5,6,0.20868829386642043,0.006981248165625943,1.6324797868728638,True,0.009295531476113048,0.00858075100574965,0.010010311946476443,0.00015043886893326142,1.0
569,0.25,3,0.2122690059544541,0.003432503907978744,1.848497748374939,True,0.010278043606656424,0.012018069665822636,0.008538017547490211,0.00015025532511567276,1.0
570,0.375,5,0.22469480102897113,0.005531439421069718,2.5098860263824463,True,0.05395489497505684,0.006768631974891721,0.10114115797522195,0.00015007155602506564,1.0
