threshold,recall,precision,tp,fp
0.000926971435546875,0.8513240151316015,0.5162734606747803,74490,69794
0.00091552734375,0.8513240151316015,0.5162698825241709,74490,69795
0.00083160400390625,0.8513240151316015,0.5162663044231596,74490,69796
0.000827789306640625,0.8513240151316015,0.5162627263717452,74490,69797
0.0008087158203125,0.8513354438336438,0.5162660789532048,74491,69797
0.000774383544921875,0.8513354438336438,0.5162625009529486,74491,69798
0.0007171630859375,0.8513354438336438,0.5162553451012191,74491,69800
0.000629425048828125,0.8513354438336438,0.5162481894478596,74491,69802
0.000621795654296875,0.8513354438336438,0.516244611695566,74491,69803
0.000568389892578125,0.8513354438336438,0.5162410339928618,74491,69804
0.000553131103515625,0.8513354438336438,0.516237456339746,74491,69805
0.000537872314453125,0.8513354438336438,0.5162338787362176,74491,69806
0.000507354736328125,0.8513354438336438,0.5162303011822755,74491,69807
0.000461578369140625,0.8513354438336438,0.5162267236779188,74491,69808
0.00042724609375,0.8513354438336438,0.5162231462231462,74491,69809
0.000423431396484375,0.8513354438336438,0.5162195688179569,74491,69810
0.0003986358642578125,0.8513354438336438,0.5162159914623498,74491,69811
0.0003871917724609375,0.8513354438336438,0.5162124141563238,74491,69812
0.0003833770751953125,0.8513354438336438,0.5162088368998781,74491,69813
0.0003719329833984375,0.8513354438336438,0.5162016825357227,74491,69815
0.0003376007080078125,0.8513354438336438,0.5161981054280111,74491,69816
0.00031280517578125,0.8513354438336438,0.5161945283698756,74491,69817
0.000301361083984375,0.8513354438336438,0.516190951361315,74491,69818
0.0002384185791015625,0.8513354438336438,0.5161873744023283,74491,69819
0.00021076202392578125,0.8513468725356861,0.51619072697161,74492,69819
0.00017452239990234375,0.8513468725356861,0.5161871500637507,74492,69820
0.0001697540283203125,0.8513468725356861,0.5161799963967459,74492,69822
0.00016498565673828125,0.8513583012377284,0.5161833489242282,74493,69822
0.000156402587890625,0.8513697299397708,0.5161831246492097,74494,69823
0.00014400482177734375,0.8513697299397708,0.5161795479427376,74494,69824
0.00011348724365234375,0.8513811586418131,0.5161829003804073,74495,69824
6.341934204101562e-05,0.8513811586418131,0.5161793237250555,74495,69825
3.337860107421875e-05,0.8513811586418131,0.5161757471192688,74495,69826
8.046627044677734e-07,0.8513925873438554,0.5161790995135876,74496,69826
-3.8623809814453125e-05,0.8514040160458977,0.5161824518614496,74497,69826
-4.363059997558594e-05,0.8514040160458977,0.5161788753083341,74497,69827
-0.00010776519775390625,0.8514040160458977,0.5161752988047809,74497,69828
-0.00017452239990234375,0.8514040160458977,0.5161717223507892,74497,69829
-0.00020122528076171875,0.8514040160458977,0.516168145946358,74497,69830
-0.0002727508544921875,0.8514040160458977,0.516164569591486,74497,69831
-0.0002899169921875,0.8514040160458977,0.5161609932861726,74497,69832
-0.00032806396484375,0.8514040160458977,0.5161574170304164,74497,69833
-0.0003299713134765625,0.8514040160458977,0.5161538408242166,74497,69834
-0.0003490447998046875,0.8514040160458977,0.516150264667572,74497,69835
-0.000362396240234375,0.8514040160458977,0.5161466885604816,74497,69836
-0.0003662109375,0.8514040160458977,0.5161395364949597,74497,69838
-0.0003681182861328125,0.8514040160458977,0.5161359605365259,74497,69839
-0.000385284423828125,0.8514040160458977,0.5161323846276422,74497,69840
-0.0003910064697265625,0.85141544474794,0.5161357369507683,74498,69840
-0.0004024505615234375,0.85141544474794,0.5161321610929825,74498,69841
-0.0004253387451171875,0.8514268734499822,0.5161355133712069,74499,69841
-0.00043487548828125,0.8514268734499822,0.5161319375645174,74499,69842
-0.0004596710205078125,0.8514268734499822,0.5161247860997762,74499,69844
-0.000492095947265625,0.8514268734499822,0.5161212104417225,74499,69845
-0.000637054443359375,0.8514383021520245,0.516124562679691,74500,69845
-0.0006561279296875,0.8514383021520245,0.5161174115153069,74500,69847
-0.00069427490234375,0.8514383021520245,0.5161138360074266,74500,69848
-0.000701904296875,0.8514383021520245,0.5161102605490859,74500,69849
-0.000713348388671875,0.8514497308540669,0.516113612746796,74501,69849
-0.00074005126953125,0.8514497308540669,0.5161100373395404,74501,69850
-0.00075531005859375,0.8514497308540669,0.5161064619818222,74501,69851
-0.000759124755859375,0.8514497308540669,0.5161028866736403,74501,69852
-0.0007781982421875,0.8514497308540669,0.5160993114149937,74501,69853
-0.000782012939453125,0.8514497308540669,0.5160957362058813,74501,69854
-0.0008087158203125,0.8514497308540669,0.5160921610463022,74501,69855
-0.00084686279296875,0.8514497308540669,0.5160885859362553,74501,69856
-0.000881195068359375,0.8514497308540669,0.5160850108757394,74501,69857
