threshold,recall,precision,tp,fp
0.000751495361328125,0.9109932684944971,0.3386668479438494,79711,155656
0.0007171630859375,0.9109932684944971,0.3386639701914866,79711,155658
0.000698089599609375,0.9109932684944971,0.3386625313336449,79711,155659
0.000682830810546875,0.9109932684944971,0.33866109248802956,79711,155660
0.000667572021484375,0.9109932684944971,0.3386596536546403,79711,155661
0.000652313232421875,0.9109932684944971,0.3386582148334771,79711,155662
0.00064849853515625,0.9109932684944971,0.3386567760245397,79711,155663
0.000644683837890625,0.9109932684944971,0.3386553372278279,79711,155664
0.000621795654296875,0.9109932684944971,0.3386538984433417,79711,155665
0.000614166259765625,0.9109932684944971,0.3386524596710809,79711,155666
0.00060272216796875,0.9109932684944971,0.3386495821632346,79711,155668
0.000598907470703125,0.9109932684944971,0.33864814342764893,79711,155669
0.0005950927734375,0.9109932684944971,0.3386467047042879,79711,155670
0.00057220458984375,0.9110046971965394,0.3386495144063692,79712,155670
0.000568389892578125,0.9110046971965394,0.3386480756894083,79712,155671
0.00055694580078125,0.9110046971965394,0.33864519829215967,79712,155673
0.00049591064453125,0.9110046971965394,0.33864375961187154,79712,155674
0.000484466552734375,0.9110046971965394,0.3386423209438074,79712,155675
0.0004673004150390625,0.9110046971965394,0.3386408822879671,79712,155676
0.0004425048828125,0.9110046971965394,0.3386394436443504,79712,155677
0.00041961669921875,0.9110046971965394,0.33863656639378736,79712,155679
0.0004100799560546875,0.9110046971965394,0.3386351277868407,79712,155680
0.0003986358642578125,0.9110046971965394,0.338633689192117,79712,155681
0.0003948211669921875,0.9110046971965394,0.3386322506096162,79712,155682
0.00038909912109375,0.9110046971965394,0.3386293734812826,79712,155684
0.0003814697265625,0.9110046971965394,0.33862793493544946,79712,155685
0.0003681182861328125,0.9110046971965394,0.33862649640183856,79712,155686
0.000354766845703125,0.9110046971965394,0.3386250578804498,79712,155687
0.0003490447998046875,0.9110046971965394,0.33862361937128294,79712,155688
0.00034332275390625,0.9110046971965394,0.3386221808743378,79712,155689
0.00031280517578125,0.9110046971965394,0.33862074238961437,79712,155690
0.0002899169921875,0.9110046971965394,0.33861930391711237,79712,155691
0.0002765655517578125,0.9110046971965394,0.33861786545683165,79712,155692
0.00026702880859375,0.9110046971965394,0.3386164270087721,79712,155693
0.0002574920654296875,0.9110161258985817,0.33861923655301907,79713,155693
0.00022602081298828125,0.9110161258985817,0.33861779811135606,79713,155694
0.0001964569091796875,0.9110161258985817,0.33861635968191395,79713,155695
0.0001621246337890625,0.9110161258985817,0.3386149212646925,79713,155696
0.0001468658447265625,0.9110161258985817,0.3386134828596916,79713,155697
0.00013637542724609375,0.9110161258985817,0.33861204446691107,79713,155698
0.00012874603271484375,0.9110161258985817,0.33861060608635074,79713,155699
0.00011968612670898438,0.9110161258985817,0.3386091677180105,79713,155700
0.00011873245239257812,0.911027554600624,0.3386119771976178,79714,155700
8.678436279296875e-05,0.911027554600624,0.33861053883567316,79714,155701
6.008148193359375e-05,0.911027554600624,0.3386091004859483,79714,155702
5.340576171875e-05,0.911027554600624,0.33860766214844296,79714,155703
4.506111145019531e-05,0.911027554600624,0.3386062238231571,79714,155704
1.9073486328125e-05,0.911027554600624,0.33860478551009054,79714,155705
1.895427703857422e-05,0.911027554600624,0.33860334720924307,79714,155706
-3.3676624298095703e-06,0.911027554600624,0.33860190892061454,79714,155707
-3.409385681152344e-05,0.911027554600624,0.3386004706442049,79714,155708
-4.1484832763671875e-05,0.911027554600624,0.3385990323800138,79714,155709
-4.4345855712890625e-05,0.911027554600624,0.3385975941280413,79714,155710
-5.7697296142578125e-05,0.911027554600624,0.3385961558882871,79714,155711
-7.43865966796875e-05,0.911027554600624,0.33859471766075117,79714,155712
-0.00010442733764648438,0.911027554600624,0.3385918412423331,79714,155714
-0.00012493133544921875,0.911027554600624,0.3385904030514508,79714,155715
-0.0001373291015625,0.911027554600624,0.33858752670633857,79714,155717
-0.00014781951904296875,0.911027554600624,0.3385860885521085,79714,155718
-0.0002079010009765625,0.911027554600624,0.33858465041009544,79714,155719
-0.00021266937255859375,0.911027554600624,0.33858321228029936,79714,155720
-0.00023651123046875,0.911027554600624,0.33858177416272006,79714,155721
-0.00025177001953125,0.911027554600624,0.33858033605735743,79714,155722
-0.0002613067626953125,0.911027554600624,0.33857889796421126,79714,155723
-0.000263214111328125,0.911027554600624,0.33857745988328136,79714,155724
-0.0002841949462890625,0.911027554600624,0.3385760218145677,79714,155725
-0.0002880096435546875,0.911027554600624,0.33857458375807,79714,155726
-0.0003108978271484375,0.911027554600624,0.33857314571378816,79714,155727
-0.0003185272216796875,0.911027554600624,0.338571707681722,79714,155728
-0.000324249267578125,0.911027554600624,0.3385702696618714,79714,155729
-0.000331878662109375,0.911027554600624,0.33856883165423624,79714,155730
-0.0003528594970703125,0.911027554600624,0.3385673936588163,79714,155731
-0.0003795623779296875,0.911027554600624,0.3385659556756114,79714,155732
-0.000415802001953125,0.911027554600624,0.3385645177046214,79714,155733
-0.000431060791015625,0.911027554600624,0.3385630797458462,79714,155734
-0.0004367828369140625,0.911027554600624,0.3385616417992856,79714,155735
-0.000446319580078125,0.911027554600624,0.33856020386493946,79714,155736
-0.00045013427734375,0.9110389833026663,0.3385630131110082,79715,155736
-0.0004634857177734375,0.9110389833026663,0.3385615751830522,79715,155737
-0.0004711151123046875,0.9110389833026663,0.3385586993637823,79715,155739
-0.00048828125,0.9110389833026663,0.3385572614724682,79715,155740
-0.000499725341796875,0.9110389833026663,0.3385558235933678,79715,155741
-0.000518798828125,0.9110389833026663,0.33855438572648083,79715,155742
-0.000522613525390625,0.9110389833026663,0.3385529478718073,79715,155743
-0.0005340576171875,0.9110389833026663,0.3385515100293469,79715,155744
-0.000545501708984375,0.9110389833026663,0.33855007219909966,79715,155745
-0.00054931640625,0.9110389833026663,0.33854863438106525,79715,155746
-0.00055694580078125,0.9110389833026663,0.33854719657524357,79715,155747
-0.0005950927734375,0.9110389833026663,0.3385457587816345,79715,155748
-0.000614166259765625,0.9110389833026663,0.33854432100023785,79715,155749
-0.00063323974609375,0.9110389833026663,0.33854288323105347,79715,155750
-0.00066375732421875,0.9110389833026663,0.33854144547408116,79715,155751
-0.000690460205078125,0.9110389833026663,0.3385385699967724,79715,155753
-0.00069427490234375,0.9110504120047086,0.33854137911996907,79716,155753
-0.000698089599609375,0.9110504120047086,0.3385399413938081,79716,155754
-0.000713348388671875,0.9110618407067509,0.33854131276754773,79717,155755
-0.0007171630859375,0.9110618407067509,0.3385398750599857,79717,155756
-0.000728607177734375,0.9110618407067509,0.33853843736463474,79717,155757
-0.000732421875,0.9110618407067509,0.33853699968149487,79717,155758
-0.000743865966796875,0.9110618407067509,0.33853556201056584,79717,155759
-0.00075531005859375,0.9110618407067509,0.33853412435184754,79717,155760
-0.000774383544921875,0.9110618407067509,0.33853268670533976,79717,155761
-0.000782012939453125,0.9110618407067509,0.33853124907104243,79717,155762
-0.00078582763671875,0.9110618407067509,0.3385283738390783,79717,155764
-0.000789642333984375,0.9110618407067509,0.3385269362414112,79717,155765
-0.000797271728515625,0.9110618407067509,0.33852549865595394,79717,155766
-0.00081634521484375,0.9110618407067509,0.33852262352166806,79717,155768
-0.000896453857421875,0.9110618407067509,0.33852118597283914,79717,155769
-0.000904083251953125,0.9110618407067509,0.3385197484362194,79717,155770
-0.000911712646484375,0.9110618407067509,0.3385183109118087,79717,155771
-0.00092315673828125,0.9110618407067509,0.3385168733996068,79717,155772
-0.00095367431640625,0.9110618407067509,0.3385139984118289,79717,155774
-0.00098419189453125,0.9110618407067509,0.3385125609362526,79717,155775
-0.0009918212890625,0.9110618407067509,0.33851112347288453,79717,155776
-0.001007080078125,0.9110618407067509,0.33850968602172454,79717,155777
-0.00101470947265625,0.9110618407067509,0.33850681115602815,79717,155779
-0.00104522705078125,0.9110618407067509,0.3385053737414914,79717,155780
-0.00106048583984375,0.9110618407067509,0.3385039363391621,79717,155781
-0.00107574462890625,0.9110618407067509,0.3385024989490401,79717,155782
-0.0011138916015625,0.9110618407067509,0.33850106157112525,79717,155783
-0.001129150390625,0.9110618407067509,0.3384996242054174,79717,155784
-0.0011444091796875,0.9110618407067509,0.33849818685191635,79717,155785
-0.00115966796875,0.9110618407067509,0.3384967495106219,79717,155786
-0.00118255615234375,0.9110618407067509,0.33849531218153406,79717,155787
-0.001220703125,0.9110618407067509,0.33849387486465254,79717,155788
-0.0012359619140625,0.9110618407067509,0.33849100026750795,79717,155790
-0.00124359130859375,0.9110618407067509,0.3384895629872446,79717,155791
-0.001251220703125,0.9110618407067509,0.33848812571918696,79717,155792
-0.0012664794921875,0.9110618407067509,0.33848525121968825,79717,155794
-0.00127410888671875,0.9110618407067509,0.3384838139882469,79717,155795
-0.00128936767578125,0.9110618407067509,0.3384823767690106,79717,155796
-0.0012969970703125,0.9110618407067509,0.33848093956197933,79717,155797
-0.00130462646484375,0.9110618407067509,0.33847950236715285,79717,155798
-0.00131988525390625,0.9110618407067509,0.338478065184531,79717,155799
-0.00133514404296875,0.9110618407067509,0.3384751908559006,79717,155801
-0.00135040283203125,0.9110618407067509,0.33847231657608695,79717,155803
-0.00136566162109375,0.9110618407067509,0.338470879454486,79717,155804
-0.0013885498046875,0.9110618407067509,0.3384694423450888,79717,155805
-0.00139617919921875,0.9110618407067509,0.3384680052478951,79717,155806
-0.00140380859375,0.9110618407067509,0.33846513109011783,79717,155808
-0.0014190673828125,0.9110618407067509,0.3384622569811529,79717,155810
-0.0014495849609375,0.9110618407067509,0.3384608199449747,79717,155811
-0.00148773193359375,0.9110618407067509,0.338457945909226,79717,155813
-0.001495361328125,0.9110618407067509,0.33845650890965523,79717,155814
-0.00150299072265625,0.9110618407067509,0.3384550719222866,79717,155815
-0.0015106201171875,0.9110618407067509,0.33845219798415516,79717,155817
-0.00153350830078125,0.9110618407067509,0.33845076103339206,79717,155818
-0.0015411376953125,0.9110618407067509,0.33844932409483053,79717,155819
-0.001556396484375,0.9110618407067509,0.33844788716847035,79717,155820
-0.0015716552734375,0.9110618407067509,0.3384464502543114,79717,155821
-0.0016021728515625,0.9110618407067509,0.3384435764625966,79717,155823
-0.00160980224609375,0.9110618407067509,0.3384421395850404,79717,155824
-0.00162506103515625,0.9110618407067509,0.3384407027196848,79717,155825
-0.0016326904296875,0.9110618407067509,0.33843926586652967,79717,155826
-0.0016937255859375,0.9110618407067509,0.33843782902557484,79717,155827
-0.00170135498046875,0.9110618407067509,0.33843639219682015,79717,155828
-0.0017547607421875,0.9110618407067509,0.3384349553802654,79717,155829
-0.00179290771484375,0.9110618407067509,0.33843351857591053,79717,155830
-0.001800537109375,0.9110618407067509,0.33843064500379966,79717,155832
-0.00180816650390625,0.9110618407067509,0.3384292082360433,79717,155833
-0.0018157958984375,0.9110732694087933,0.33843058008422766,79718,155834
-0.00183868408203125,0.9110732694087933,0.3384277065980624,79718,155836
-0.00188446044921875,0.9110732694087933,0.33842483316069216,79718,155838
-0.00189971923828125,0.9110732694087933,0.3384219597721156,79718,155840
-0.0019073486328125,0.9110732694087933,0.3384205230961245,79718,155841
-0.001922607421875,0.9110732694087933,0.3384190864323315,79718,155842
-0.00193023681640625,0.9110732694087933,0.3384176497807362,79718,155843
-0.0019378662109375,0.9110732694087933,0.3384162131413386,79718,155844
-0.0019683837890625,0.9110732694087933,0.3384133398991357,79718,155846
-0.001983642578125,0.9110846981108356,0.3384147118005145,79719,155847
-0.0020294189453125,0.9110846981108356,0.3384118386198465,79719,155849
-0.002044677734375,0.9110846981108356,0.33841040204780765,79719,155850
-0.0020599365234375,0.9110846981108356,0.33840609240486985,79719,155853
-0.0020751953125,0.9110846981108356,0.3384032193705587,79719,155855
-0.0021209716796875,0.9110846981108356,0.3384017828716969,79719,155856
-0.00213623046875,0.9110846981108356,0.33840034638503075,79719,155857
-0.0021514892578125,0.9110846981108356,0.33839890991056004,79719,155858
-0.002166748046875,0.9110846981108356,0.33839747344828464,79719,155859
-0.0022125244140625,0.9110846981108356,0.3383960369982044,79719,155860
-0.002227783203125,0.9110846981108356,0.33839316413462883,79719,155862
-0.00225830078125,0.9110846981108356,0.3383917277211332,79719,155863
-0.0022735595703125,0.9110846981108356,0.33838885493072535,79719,155865
-0.002288818359375,0.9110846981108356,0.3383874185538128,79719,155866
-0.0023040771484375,0.9110846981108356,0.3383845458365699,79719,155868
-0.0023193359375,0.9110846981108356,0.3383816731681021,79719,155870
-0.0023345947265625,0.9110846981108356,0.338378800548408,79719,155872
-0.002349853515625,0.9110846981108356,0.3383759279774866,79719,155874
-0.0023651123046875,0.9110846981108356,0.33837305545533647,79719,155876
-0.00238037109375,0.9110961268128779,0.3383758637667872,79720,155876
-0.002471923828125,0.9110961268128779,0.3383715550575342,79720,155879
-0.00250244140625,0.9110961268128779,0.33837011884550083,79720,155880
-0.0025177001953125,0.9110961268128779,0.3383658102825516,79720,155883
-0.0025482177734375,0.9110961268128779,0.3383643741192849,79720,155884
-0.0025634765625,0.9110961268128779,0.33836006570263194,79720,155887
-0.002593994140625,0.9111075555149202,0.3383628739261825,79721,155887
-0.0026092529296875,0.9111075555149202,0.3383600016977208,79721,155889
-0.0026397705078125,0.9111075555149202,0.33835712951802116,79721,155891
-0.002655029296875,0.9111075555149202,0.33835425738708225,79721,155893
-0.0026702880859375,0.9111075555149202,0.3383528213398977,79721,155894
-0.002685546875,0.9111189842169625,0.3383541934580272,79722,155895
-0.002716064453125,0.9111189842169625,0.3383527574293984,79722,155896
-0.0027313232421875,0.9111189842169625,0.33835132141295904,79722,155897
-0.00274658203125,0.9111189842169625,0.33834844941664793,79722,155899
-0.0027923583984375,0.9111189842169625,0.33834701343677587,79722,155900
-0.0028076171875,0.9111189842169625,0.3383427055702918,79722,155903
-0.0028228759765625,0.9111304129190048,0.33834407771605124,79723,155904
-0.002838134765625,0.9111304129190048,0.3383412058787331,79723,155906
-0.00286865234375,0.9111304129190048,0.3383397699783559,79723,155907
-0.0028839111328125,0.9111304129190048,0.33833689821416446,79723,155909
-0.002899169921875,0.9111304129190048,0.33833259065928234,79723,155912
-0.0029449462890625,0.9111304129190048,0.3383311548320291,79723,155913
-0.002960205078125,0.9111304129190048,0.3383297190169625,79723,155914
-0.0029754638671875,0.9111304129190048,0.33832684742338914,79723,155916
-0.003021240234375,0.9111304129190048,0.338325411644882,79723,155917
-0.0030364990234375,0.9111304129190048,0.33832397587856106,79723,155918
-0.0030670166015625,0.9111304129190048,0.33832254012442603,79723,155919
-0.0030975341796875,0.9111304129190048,0.33832110438247687,79723,155920
-0.0031280517578125,0.9111304129190048,0.33831823293513547,79723,155922
-0.0031585693359375,0.9111304129190048,0.3383139258555133,79723,155925
-0.003173828125,0.9111304129190048,0.338312490186676,79723,155926
-0.0031890869140625,0.9111304129190048,0.33831105453002336,79723,155927
-0.003204345703125,0.9111304129190048,0.3383081832532718,79723,155929
-0.00323486328125,0.9111304129190048,0.3383067476331725,79723,155930
-0.0032501220703125,0.9111304129190048,0.3383038764295262,79723,155932
-0.003265380859375,0.9111304129190048,0.3383010052746152,79723,155934
-0.0032806396484375,0.9111304129190048,0.33829956971543507,79723,155935
-0.0032958984375,0.9111304129190048,0.33829382760054655,79723,155939
-0.0033111572265625,0.9111304129190048,0.3382923921022816,79723,155940
-0.0033416748046875,0.9111304129190048,0.33828952114229943,79723,155942
-0.0033721923828125,0.9111304129190048,0.33828808568058183,79723,155943
-0.0034027099609375,0.9111304129190048,0.33828665023104637,79723,155944
-0.00341796875,0.9111304129190048,0.33828521479369283,79723,155945
-0.003448486328125,0.9111304129190048,0.3382837793685211,79723,155946
-0.003509521484375,0.9111304129190048,0.33828234395553103,79723,155947
-0.0035247802734375,0.9111304129190048,0.3382766024253842,79723,155951
-0.0035400390625,0.9111304129190048,0.3382737317333967,79723,155953
-0.0035858154296875,0.9111304129190048,0.33827229640567386,79723,155954
-0.0036163330078125,0.9111304129190048,0.33827086109013144,79723,155955
-0.0036468505859375,0.911141841621047,0.33827366884618487,79724,155955
-0.003662109375,0.911141841621047,0.3382722335369993,79724,155956
-0.0036773681640625,0.911141841621047,0.3382707982399939,79724,155957
-0.003692626953125,0.911141841621047,0.33826649242205664,79724,155960
-0.0037078857421875,0.911141841621047,0.3382650571737701,79724,155961
-0.00372314453125,0.911141841621047,0.3382636219376628,79724,155962
-0.0037384033203125,0.911141841621047,0.33826218671373476,79724,155963
-0.003753662109375,0.911141841621047,0.33825931630241546,79724,155965
-0.0037841796875,0.911141841621047,0.338256445939811,79724,155967
-0.003814697265625,0.911141841621047,0.33825501077677644,79724,155968
-0.0038299560546875,0.911141841621047,0.3382535756259202,79724,155969
-0.00384521484375,0.911141841621047,0.33825070536074164,79724,155971
-0.003875732421875,0.911141841621047,0.3382478351442742,79724,155973
-0.00390625,0.911141841621047,0.3382449649765167,79724,155975
-0.003936767578125,0.911141841621047,0.3382435299109037,79724,155976
-0.003997802734375,0.911141841621047,0.3382406598162086,79724,155978
-0.0040283203125,0.911141841621047,0.33823922478712615,79724,155979
-0.004058837890625,0.911141841621047,0.33823491977293746,79724,155982
-0.00408935546875,0.911141841621047,0.3382291799244835,79724,155986
-0.004119873046875,0.911141841621047,0.338227744992809,79724,155987
-0.004150390625,0.911141841621047,0.33822487516598576,79724,155989
-0.004180908203125,0.911141841621047,0.33821913565843786,79724,155993
-0.00421142578125,0.911141841621047,0.3382177008119872,79724,155994
-0.004241943359375,0.911141841621047,0.3382133963456799,79724,155997
-0.0042724609375,0.911141841621047,0.3382119615479251,79724,155998
-0.004302978515625,0.911141841621047,0.3382105267623439,79724,155999
-0.00433349609375,0.911141841621047,0.3382076572277018,79724,156001
-0.00439453125,0.911141841621047,0.33820622247864046,79724,156002
-0.004425048828125,0.911141841621047,0.3382019183044937,79724,156005
-0.00445556640625,0.911141841621047,0.3381961795760458,79724,156009
-0.0045166015625,0.911141841621047,0.3381947449243639,79724,156010
-0.004547119140625,0.911141841621047,0.3381933102848538,79724,156011
-0.00457763671875,0.911141841621047,0.33818613726987357,79724,156016
-0.004608154296875,0.911141841621047,0.3381818336069364,79724,156019
-0.004638671875,0.911141841621047,0.3381775300535322,79724,156022
-0.004669189453125,0.911141841621047,0.338174661078779,79724,156024
-0.00469970703125,0.911141841621047,0.33817035770792064,79724,156027
-0.004730224609375,0.911141841621047,0.3381674888548608,79724,156029
-0.004791259765625,0.911141841621047,0.3381631856665366,79724,156032
-0.00482177734375,0.911141841621047,0.3381588825877273,79724,156035
-0.004852294921875,0.911141841621047,0.3381502767586368,79724,156041
-0.0048828125,0.911141841621047,0.33814740824627704,79724,156043
-0.004913330078125,0.911141841621047,0.3381416713675558,79724,156047
-0.00494384765625,0.911141841621047,0.33813736883625845,79724,156050
-0.004974365234375,0.911141841621047,0.3381359346834906,79724,156051
-0.0050048828125,0.911141841621047,0.3381316322981788,79724,156054
-0.005035400390625,0.9111532703230895,0.3381344394538954,79725,156054
-0.00506591796875,0.9111532703230895,0.3381301371605975,79725,156057
