世界,因素,统计量,范围,分组,统计单位,权重,有效数量,适用候选数量,总帧或阶段组数,有有效观测的帧或组数,有覆盖世界数,数值单位,缺失或不可靠比例,无有效值帧或组比例,最小值,最大值,均值,P5,P25,P50,P75,P95,分位数区间最大宽度,缺失说明,来源,P5下界,P5上界,P25下界,P25上界,P50下界,P50上界,P75下界,P75上界,P95下界,P95上界
全部,B02,每帧范围内异常距离中位数,全部原始帧,全部,帧,统计单位等权,3507,3592,3592,3507,128,米,0.02366369710467706,0.02366369710467706,2.52073073387146,18.67206573486328,8.101923340230984,4.225174903869629,5.960709095001221,7.7528839111328125,9.777997016906738,13.618659973144531,0.0,当前帧在对应距离范围内没有异常回波,summary.json:全部:B02|anomaly_in_range_distance_median|all_frames|all:observation_equal,4.225174903869629,4.225174903869629,5.960709095001221,5.960709095001221,7.7528839111328125,7.7528839111328125,9.777997016906738,9.777997016906738,13.618659973144531,13.618659973144531
全部,B02,每帧范围内异常距离中位数,全部原始帧,全部,帧,世界等权（同一背景）,3507,3592,3592,3507,128,米,0.02366369710467706,0.02366369710467706,2.52073073387146,18.67206573486328,8.086353328490848,4.193876266479492,5.92912483215332,7.743921279907227,9.790990829467773,13.563703536987305,0.0,当前帧在对应距离范围内没有异常回波,summary.json:全部:B02|anomaly_in_range_distance_median|all_frames|all:sequence_equal,4.193876266479492,4.193876266479492,5.92912483215332,5.92912483215332,7.743921279907227,7.743921279907227,9.790990829467773,9.790990829467773,13.563703536987305,13.563703536987305
全部,B02,逐点距离,全部原始帧,全部,原始异常点,有适用观测的帧等权,3124521,3124521,3592,3537,128,米,0.0,0.015311804008908686,0.0871884673833847,19.67704963684082,8.077602577006587,4.11430025100708,5.964712142944336,7.732873916625977,9.81237506866455,13.60916805267334,0.0,无缺失,summary.json:全部:B02|distance|all_frames|all:frame_equal,4.11430025100708,4.11430025100708,5.964712142944336,5.964712142944336,7.732873916625977,7.732873916625977,9.81237506866455,9.81237506866455,13.60916805267334,13.60916805267334
全部,B02,逐点距离,全部原始帧,全部,原始异常点,统计单位等权,3124521,3124521,3592,3537,128,米,0.0,0.015311804008908686,0.0871884673833847,19.67704963684082,4.808377059386771,0.30506452918052673,1.72008216381073,4.972765922546387,6.7552056312561035,10.146834373474121,0.0,无缺失,summary.json:全部:B02|distance|all_frames|all:observation_equal,0.30506452918052673,0.30506452918052673,1.72008216381073,1.72008216381073,4.972765922546387,4.972765922546387,6.7552056312561035,6.7552056312561035,10.146834373474121,10.146834373474121
全部,B02,逐点距离,全部原始帧,全部,原始异常点,世界等权（同一背景）,3124521,3124521,3592,3537,128,米,0.0,0.015311804008908686,0.0871884673833847,19.67704963684082,7.517820062703733,3.824882745742798,5.616866588592529,7.248264312744141,9.022960662841797,12.497367858886719,0.0,无缺失,summary.json:全部:B02|distance|all_frames|all:sequence_equal,3.824882745742798,3.824882745742798,5.616866588592529,5.616866588592529,7.248264312744141,7.248264312744141,9.022960662841797,9.022960662841797,12.497367858886719,12.497367858886719
全部,B04,方位角,全部原始帧,全部,原始异常点,有适用观测的帧等权,3124521,3124521,3592,3537,128,弧度,0.0,0.015311804008908686,-3.1415916384409055,3.1415924318361768,-0.13402976155971844,-2.9147253015579766,-0.6136168330910173,-0.11011205309218658,0.32554509008554194,2.5712838073450754,0.0,无缺失,summary.json:全部:B04|azimuth|all_frames|all:frame_equal,-2.9147253015579766,-2.9147253015579766,-0.6136168330910173,-0.6136168330910173,-0.11011205309218658,-0.11011205309218658,0.32554509008554194,0.32554509008554194,2.5712838073450754,2.5712838073450754
全部,B04,方位角,全部原始帧,全部,原始异常点,统计单位等权,3124521,3124521,3592,3537,128,弧度,0.0,0.015311804008908686,-3.1415916384409055,3.1415924318361768,-0.047329739469505284,-2.9263053460939514,-1.073284842950454,-0.14065388988718278,0.9076384212839689,2.8289885642787898,0.0,无缺失,summary.json:全部:B04|azimuth|all_frames|all:observation_equal,-2.9263053460939514,-2.9263053460939514,-1.073284842950454,-1.073284842950454,-0.14065388988718278,-0.14065388988718278,0.9076384212839689,0.9076384212839689,2.8289885642787898,2.8289885642787898
全部,B04,方位角,全部原始帧,全部,原始异常点,世界等权（同一背景）,3124521,3124521,3592,3537,128,弧度,0.0,0.015311804008908686,-3.1415916384409055,3.1415924318361768,-0.13626509748782728,-2.9140406890965656,-0.6560298107630741,-0.12223834834939426,0.38010871433638976,2.46717789568434,0.0,无缺失,summary.json:全部:B04|azimuth|all_frames|all:sequence_equal,-2.9140406890965656,-2.9140406890965656,-0.6560298107630741,-0.6560298107630741,-0.12223834834939426,-0.12223834834939426,0.38010871433638976,0.38010871433638976,2.46717789568434,2.46717789568434
全部,B04,俯仰角,全部原始帧,全部,原始异常点,有适用观测的帧等权,3124521,3124521,3592,3537,128,弧度,0.0,0.015311804008908686,-0.3701665366180022,0.5621160139784167,-0.16010865061748206,-0.33380173829741483,-0.22373860143892782,-0.15602019228369568,-0.09593413951932449,-0.010935197650278094,0.0,无缺失,summary.json:全部:B04|elevation|all_frames|all:frame_equal,-0.33380173829741483,-0.33380173829741483,-0.22373860143892782,-0.22373860143892782,-0.15602019228369568,-0.15602019228369568,-0.09593413951932449,-0.09593413951932449,-0.010935197650278094,-0.010935197650278094
全部,B04,俯仰角,全部原始帧,全部,原始异常点,统计单位等权,3124521,3124521,3592,3537,128,弧度,0.0,0.015311804008908686,-0.3701665366180022,0.5621160139784167,-0.09801763028569346,-0.3158199743731786,-0.2160218636135852,-0.13094199244082266,-0.027715272564306274,0.28614577273433195,0.0,无缺失,summary.json:全部:B04|elevation|all_frames|all:observation_equal,-0.3158199743731786,-0.3158199743731786,-0.2160218636135852,-0.2160218636135852,-0.13094199244082266,-0.13094199244082266,-0.027715272564306274,-0.027715272564306274,0.28614577273433195,0.28614577273433195
全部,B04,俯仰角,全部原始帧,全部,原始异常点,世界等权（同一背景）,3124521,3124521,3592,3537,128,弧度,0.0,0.015311804008908686,-0.3701665366180022,0.5621160139784167,-0.17022786362035186,-0.3385611346570914,-0.23653309967267921,-0.1686298065165877,-0.10744096896705618,-0.011472710375606378,0.0,无缺失,summary.json:全部:B04|elevation|all_frames|all:sequence_equal,-0.3385611346570914,-0.3385611346570914,-0.23653309967267921,-0.23653309967267921,-0.1686298065165877,-0.1686298065165877,-0.10744096896705618,-0.10744096896705618,-0.011472710375606378,-0.011472710375606378
