world,path,geometry,eligible_views,selected_frames,view_angle_span_all_deg,view_angle_span_selected_deg,nearest_selected_view_angle_max_deg,return_range_m_all_min,return_range_m_all_max,return_range_m_selected_min,return_range_m_selected_max,return_range_m_missing,return_range_m_span_fraction,return_range_m_outside_selected_interval,points_all_min,points_all_max,points_selected_min,points_selected_max,points_missing,points_span_fraction,points_outside_selected_interval,removed_background_returns_all_min,removed_background_returns_all_max,removed_background_returns_selected_min,removed_background_returns_selected_max,removed_background_returns_missing,removed_background_returns_span_fraction,removed_background_returns_outside_selected_interval,intensity_contrast_all_min,intensity_contrast_all_max,intensity_contrast_selected_min,intensity_contrast_selected_max,intensity_contrast_missing,intensity_contrast_span_fraction,intensity_contrast_outside_selected_interval
ec6d2b4965cb921df3d3ea6dc771d085b0aebb2fce70421008f3823bf9f2e434,train/sheet_low_rough_8,5fa6a1945f7bfb49598997b96fe565cd209763e703ec760d61d94d5beb8780b2,183,2;118;224,80.49363186800998,78.58038931665543,37.92435468804407,7.6221537590026855,45.879215240478516,12.743853569030762,45.879215240478516,0,0.8661240667292751,94,5.0,216.0,5.0,51.0,0,0.21800947867298578,92,4.0,216.0,5.0,51.0,0,0.2169811320754717,93,-0.2299206360346741,0.005809524406989418,-0.1329387772296156,-0.057428572326898575,40,0.32032475081356276,92
ed1e1e07239e280c1fb727e7cc6d4afe4107fe511ee636bea40d8f8baa9ee22f,train/branched_raised_sparse_7,6358656208126751302353a60582de369b0589dc2a7a7bd9355cf89d40850d37,228,227;270;347,23.52981151847227,3.209661933421901,20.369330902181442,4.659716606140137,49.7760009765625,19.816810607910156,48.0059928894043,0,0.6248116988103434,107,8.0,1160.0,10.0,70.0,0,0.052083333333333336,104,8.0,1160.0,10.0,70.0,0,0.052083333333333336,108,-0.20616326906851362,0.1666666691501935,-0.00685714309414228,0.020857142550604696,76,0.07433492540099984,96
ed7c724cd81434737d30a6fa9bb21706cbf0e0987dd22eb05b4bad6116d5fdff,train/contacts_raised_sparse_7,a1f64785148d303ed55c722e3143618b67f2dad1e07403b5aabae83ca3889f1b,217,36;136;250,158.21794814518614,153.91263064665677,74.84327379970148,2.830094814300537,34.268775939941406,13.362621307373047,34.12040328979492,0,0.6602624931836651,105,8.0,1112.0,14.0,142.0,0,0.11594202898550725,105,0.0,1108.0,0.0,142.0,0,0.12815884476534295,103,-0.0553876191012926,0.4452571287751198,0.34441559423099866,0.4159571465104818,54,0.1428988371154224,144
ef6baee7cc7f26c5fb15e0bc479f5cb59ca4df3aeb606b83c1b5144776b6a150,train/branched_low_rough_8,147c691d3a708db90634ca4a2788099e0153294408400a0b39050bf59a6a0fdd,37,31;88;147,98.9909108723182,98.01041757517993,31.192650191611634,7.767829895019531,17.244300842285156,8.88233470916748,16.775732040405273,0,0.8329469245632397,19,5.0,49.0,5.0,20.0,0,0.3409090909090909,17,0.0,46.0,0.0,20.0,0,0.43478260869565216,16,-0.05808000400662422,0.15628571016713977,-0.021755845110976335,0.05252245010009834,2,0.34650268349753444,15
f30b7fb47a6f233e8e0d542dbb078f7e709081b1d49fe569be6d2afcbc64fe34,train/elongated_raised_sparse_8,39390f3830e0db2134d64da1ef502c0d74fb5d3b55ec48ff2dbc2e3c4f5b557a,242,215;230;327,68.0071252851469,5.707876713081816,62.33814636516619,4.215223789215088,49.86513900756836,19.72430992126465,48.20783233642578,0,0.6239556476483773,129,5.0,754.0,6.0,52.0,0,0.06141522029372497,126,2.0,756.0,4.0,52.0,0,0.0636604774535809,127,-0.20104720019889943,0.20173808746039867,0.1342857082684835,0.1342857082684835,65,0.0,176
f37721b08bd05966bb1869b403269c001bb1e0a6cbcdac9eba4bf30e54b6762c,train/elongated_raised_smooth_7,18c11ef1dab41f2bc98c29b4277a05b78f9d59ace1d64d20c65e2b17d8d7c014,79,171;214;250,90.9073463770301,90.9073463770301,30.275625446786552,6.202971458435059,16.79192352294922,7.246909141540527,16.79192352294922,0,0.9014125593594925,41,5.0,220.0,5.0,101.0,0,0.44651162790697674,39,5.0,220.0,5.0,101.0,0,0.44651162790697674,39,-0.020571432179874838,0.2011265924912158,0.05150565859817324,0.1454285690560937,0,0.42365244614724784,45
f67e11ffde30196df8aef2dcf9b05fb35b7e0a1ccf987ad61ed22d32f43f6c07,train/contacts_low_sparse_7,fc4c9c801e0ced090b4339dd57ae58fa45fe95bfe9f465323155e70ff0f9dd55,164,216;312;392,41.31523648709669,35.36899759034751,14.426053095131433,4.57429313659668,47.358367919921875,4.721902847290039,46.20048141479492,0,0.9694863983285407,4,5.0,604.0,5.0,371.0,0,0.6110183639398998,6,3.0,604.0,5.0,372.0,0,0.610648918469218,7,-0.37270966954529283,-0.027642859145998955,-0.160642858594656,-0.1141353263187089,37,0.13477834110481654,103
f6d84f8597270713c000bebcee4efa807a3cd08f0537dc4d8295b34043179ddb,train/elongated_low_smooth_7,3ec1fee4f8a99d1410bf7c6abdccf303f5fb84d242db0de740c8e6f9aeabef2e,139,221;324;394,62.798057995130065,42.20882347078189,20.515288998756823,4.809295177459717,46.19036102294922,5.240241050720215,46.19036102294922,0,0.989585916542856,8,5.0,215.0,5.0,215.0,0,1.0,0,4.0,215.0,4.0,215.0,0,1.0,0,-0.16002304443428594,0.20696825223664442,-0.015097372345070345,0.07538094371557236,25,0.24654076780946604,69
f72481cd1ca52b11e6f260736a6456ef667a9cb352e7c8aab9bff2b3b45d48ff,train/elongated_raised_smooth_8,c37e695605ce7b662b6cd50dc87ad4538d7a317b8ffcf595ca4f3b8c267337a9,219,223;246;345,24.10931169480562,3.539296159628339,20.610112885102353,5.442032814025879,49.7880744934082,20.73136329650879,49.7880744934082,0,0.6552267146406591,103,5.0,422.0,5.0,25.0,0,0.047961630695443645,103,1.0,422.0,1.0,25.0,0,0.057007125890736345,104,-0.08370655654249964,0.25757142901420593,0.05773571394383907,0.05773571394383907,38,0.0,180
f82c3c30c9679cac234efcae85de682c8e8b32bd275cf47f6190f14b3979dac7,train/branched_low_smooth_8,d63db273ecd80aaaf9ab89345b49ab55736c40aa4153500eb6d0d5f6969c72b3,126,17;54;142,103.34254118327829,96.53523095350917,30.370314305184802,4.5435404777526855,26.573591232299805,4.573240756988525,22.024250030517578,0,0.7921456681132281,13,5.0,282.0,7.0,42.0,0,0.1263537906137184,68,5.0,282.0,8.0,43.0,0,0.1263537906137184,71,0.06676190843184789,0.48923570786913234,0.06676190843184789,0.3432915289355919,2,0.6545485681527912,66
f84f1b2c0feebae1469de47d1cd866655cb459d146bb8e313c9ac9ff3183e2bc,train/branched_raised_smooth_8,3d36e11d225229207a9fdcf3313dccbd12c768b8fbe0181ecfba51d75783cb01,176,43;53;256,165.58724658353378,159.58172966711462,78.94834236423578,5.680769920349121,38.80166244506836,18.181697845458984,32.867279052734375,0,0.4433932810329627,97,5.0,459.0,5.0,26.0,0,0.046255506607929514,86,0.0,459.0,0.0,26.0,0,0.05664488017429194,86,-0.1217091857854809,0.04122041162703187,0.02040816005319357,0.02040816005319357,42,0.0,133
f861c119dbf22ddc242eef106b047c984ca421023527b3dd77e6d24a643edfcb,train/contacts_low_sparse_8,a7986645359453c73ff792b4c48f3a47ddff445460aeb28b7f0f72d003360317,232,143;354;437,163.44709173125787,162.36777446784026,36.36436246549725,4.704776763916016,45.2117805480957,5.430952072143555,43.913055419921875,0,0.9500111030875059,16,5.0,560.0,5.0,161.0,0,0.2810810810810811,33,0.0,560.0,0.0,161.0,0,0.2875,33,-0.10362286180257796,0.27717856472978986,-0.017575089557048604,0.09110204343284879,72,0.2853905616360918,85
f9a7b31b10a4e0b686b3a2b7af500d817661fc9f455bcd1691631dac6112832e,train/sheet_raised_sparse_8,91877624e3e947945a4a8c0ec1877fa0f2b47d0c7f4fa384541098d44410cc68,210,255;344;379,143.79211942585096,56.129936740798776,85.14077866739748,3.320518732070923,35.935298919677734,3.839461326599121,27.96330451965332,0,0.7396598430002893,27,5.0,854.0,5.0,773.0,0,0.9045936395759717,5,4.0,854.0,5.0,769.0,0,0.8988235294117647,6,-0.22776190439860028,0.13535713031888008,-0.18032940796040225,-0.18032940796040225,32,0.0,177
f9a98ecada216de496378056e102240374d58241b3801faeded68eb5f92eda7a,train/sheet_low_sparse_7,8474018041d56ba7bc14854f1dc82bfbe1f5a7daf9c385586e70589f4abd134e,214,4;112;237,91.40642539900159,87.41943247969505,43.972497817878455,5.675290584564209,49.289520263671875,12.414432525634766,47.46806716918945,0,0.8037201367870606,103,5.0,523.0,5.0,49.0,0,0.08494208494208494,105,1.0,525.0,2.0,49.0,0,0.08969465648854962,106,-0.2469075418911971,-0.003619047502676647,-0.19062857143580914,-0.10419387668962517,44,0.35527654097834876,126
f9cc763a870d79a29eec288b55935cbfaecd92dffba62433095b0bbad47925e5,train/branched_raised_sparse_8,98c7cdf3c7cd03a7673190c1a8d9f078958ad5087061885892df6f96007afbfb,117,145;155;166,97.85873858915983,17.03018824936467,68.93394959868745,11.807695388793945,28.289352416992188,13.526968955993652,17.89318084716797,0,0.2649134054727764,91,5.0,106.0,5.0,22.0,0,0.16831683168316833,51,0.0,104.0,0.0,20.0,0,0.19230769230769232,51,0.024095239117741585,0.29268572280804317,0.22780475293596586,0.22780475293596586,31,0.0,85
fac8d3b800fbd2faeea789e30c02f9f07bd0716454eed2de6a209a1c91624346,train/sheet_raised_smooth_7,4eb4acf32dd15980955040ec0bf0d47c1f3862ce6dd133a3c9caaa5d8ac8065f,93,0;56;82,129.57794206836158,105.98207881112087,39.26599506174465,5.890864849090576,10.95753002166748,6.007627010345459,10.95753002166748,0,0.9769548297987298,34,16.0,232.0,29.0,113.0,0,0.3888888888888889,48,16.0,232.0,29.0,114.0,0,0.39351851851851855,47,-0.125237750982006,0.10455916763410081,0.010363966673134994,0.04616666461030641,0,0.15580147093696473,47
fb612496c56979c6a67615194afccdb1fa6904c21352eb2826f8aef44975a365,train/contacts_raised_sparse_8,28b802b75b4825dd0f426fccf328422971621bd1632409eae14a3fec4337d465,316,331;336;432,164.35390799051612,71.31886478106878,93.09767639626591,2.988476514816284,49.897674560546875,3.055849075317383,18.10276985168457,0,0.32076695836279967,139,6.0,1737.0,19.0,105.0,0,0.04968226458694396,180,7.0,1742.0,19.0,105.0,0,0.04956772334293948,200,0.06251190478603046,0.48247619221607846,0.3464642921462655,0.3464642921462655,164,0.0,151
fbdb7b4bfc225b0880bba5c750df80ca2b6f4122f840dc0f971092cec6fcc7e6,train/solid_low_rough_8,86a98651a3fd385a8be0e1983ce53189b3f5de17784c0499917ed5c9e7f4ca08,34,17;18;31,43.32762887104743,13.966662929373507,25.393474678136734,6.801263809204102,12.649386405944824,9.185464859008789,11.54899787902832,0,0.4041524405348096,20,5.0,16.0,6.0,11.0,0,0.45454545454545453,19,5.0,16.0,6.0,11.0,0,0.45454545454545453,19,-0.19513392879161984,-0.05358748620165549,-0.19513392879161984,-0.09368420902051425,0,0.7167239099394955,7
fc090edd8cfe73f5759cfb2e45c8d634340b62d11a17007f0bf29705ee3adc23,train/elongated_low_smooth_8,e59e7cf685a01d357fe7c238001b08066edc6416d51600baa087e7b32f963701,128,83;109;134,81.06382521333063,12.947564891017178,69.44558572057045,7.648841857910156,24.787290573120117,9.708261489868164,24.787290573120117,0,0.87983628704211,57,5.0,44.0,5.0,23.0,0,0.46153846153846156,69,5.0,44.0,5.0,23.0,0,0.46153846153846156,69,-0.07308540217902348,0.1981318730574388,-0.05574892461299896,0.12285357294604182,0,0.6585218342132713,16
fc67dedefc708dfadbe73cbec8d2ba52ecb1ee4ef58b088b7b6b2ee01204d23d,train/sheet_low_sparse_8,5ac8d2d389be8b3e4e6a6560f73e938112b49559cecd278137e5f8d57fba5dd7,196,104;128;243,94.81624627106919,7.3215893671691585,92.14552793460784,5.26452112197876,49.12622833251953,11.549111366271973,49.12622833251953,0,0.8567180658489528,95,5.0,769.0,7.0,80.0,0,0.09554973821989529,121,0.0,769.0,0.0,81.0,0,0.10533159947984395,94,-0.1960598021399143,0.0028500050306320135,-0.07539495781940572,-0.02823214139789343,43,0.23710654136361736,121
ff20f9d5976d483a31d3073c3997515d6927855b20ce925c5a769f836b473422,train/sheet_raised_smooth_8,379ccede20a15edd7d8713da312a9432d0399b8d0a3718d05d5c5b05f9083094,71,15;135;165,118.37974073835353,92.0114914338897,25.51271905081915,9.00295352935791,30.382919311523438,9.211776733398438,30.0982608795166,0,0.9769185020651899,13,5.0,170.0,5.0,90.0,0,0.5151515151515151,23,0.0,167.0,0.0,87.0,0,0.5209580838323353,24,-0.07305661812188609,0.15460715512745082,0.020647616560260457,0.047015153118550326,22,0.11581788433863914,33
